Number of pairs,636792.000000
Number of unique pairs,12495
Average pair frequency,50.963745
Pair entropy,8.473147

Pair,Frequency,Proportion,Entropy Term,Mutual Information
anos ministro,99.000000,0.000155,0.001363,0.275680
anos pode,53.000000,0.000083,0.000782,-0.140255
anos tornar,22.000000,0.000035,0.000355,-0.711216
anos inelegivel,165.000000,0.000259,0.002140,-0.203783
anos quer,13.000000,0.000020,0.000220,0.292136
anos video,25.000000,0.000039,0.000398,0.496537
anos vivo,15.000000,0.000024,0.000251,0.107814
anos disse,20.000000,0.000031,0.000326,-0.386644
anos bolsonaroinelegivel,37.000000,0.000058,0.000567,1.182667
anos stf,15.000000,0.000024,0.000251,-0.757867
anos decisao,112.000000,0.000176,0.001521,0.866738
anos opiniao,13.000000,0.000020,0.000220,0.304220
anos pais,41.000000,0.000064,0.000621,0.121207
anos hoje,38.000000,0.000060,0.000580,0.026931
anos tempo,19.000000,0.000030,0.000311,0.642037
anos ter,25.000000,0.000039,0.000398,-0.093801
anos embaixadores,16.000000,0.000025,0.000266,-0.903639
anos gente,15.000000,0.000024,0.000251,0.222356
anos resultado,12.000000,0.000019,0.000205,-0.027137
anos aqui,20.000000,0.000031,0.000326,0.500376
anos michelle,14.000000,0.000022,0.000236,0.069593
anos link,14.000000,0.000022,0.000236,0.342504
anos sociais,10.000000,0.000016,0.000174,-0.684179
anos reuniao,28.000000,0.000044,0.000441,-0.548244
anos eleitoral,224.000000,0.000352,0.002797,0.430582
anos porque,15.000000,0.000024,0.000251,0.014868
anos direita,16.000000,0.000025,0.000266,-0.573494
anos milhoes,10.000000,0.000016,0.000174,-0.756499
anos segundo,16.000000,0.000025,0.000266,-0.102257
anos ano,18.000000,0.000028,0.000296,-0.168713
anos primeiro,22.000000,0.000035,0.000355,0.294869
anos fica,80.000000,0.000126,0.001128,1.837422
anos federal,29.000000,0.000046,0.000455,-0.305976
anos partido,24.000000,0.000038,0.000384,0.221143
anos democracia,46.000000,0.000072,0.000689,0.103448
anos saiba,24.000000,0.000038,0.000384,0.791804
anos candidato,26.000000,0.000041,0.000413,0.718079
anos noticias,24.000000,0.000038,0.000384,-0.209261
anos ficar,10.000000,0.000016,0.000174,-0.531987
anos analise,12.000000,0.000019,0.000205,0.224178
anos voce,29.000000,0.000046,0.000455,0.186030
anos votacao,31.000000,0.000049,0.000483,0.601129
anos inelegibilidade,89.000000,0.000140,0.001240,-0.067968
anos quintafeira,16.000000,0.000025,0.000266,-0.247439
anos ministros,99.000000,0.000155,0.001363,0.704495
anos votar,10.000000,0.000016,0.000174,-0.138437
anos sessao,93.000000,0.000146,0.001290,1.139391
anos diz,21.000000,0.000033,0.000340,-0.178243
anos grande,59.000000,0.000093,0.000860,1.113079
anos uso,50.000000,0.000079,0.000742,0.391177
anos ainda,55.000000,0.000086,0.000808,0.264723
anos entrevista,21.000000,0.000033,0.000340,0.808410
anos justica,42.000000,0.000066,0.000635,0.075563
anos politico,114.000000,0.000179,0.001545,0.626608
anos deputado,26.000000,0.000041,0.000413,0.483507
anos jairbolsonaro,11.000000,0.000017,0.000189,0.033327
anos sao,18.000000,0.000028,0.000296,-0.677621
anos so,76.000000,0.000119,0.001078,0.859367
anos mil,11.000000,0.000017,0.000189,-0.167095
anos ser,50.000000,0.000079,0.000742,-0.177755
anos eleicao,24.000000,0.000038,0.000384,0.582156
anos vamos,12.000000,0.000019,0.000205,-0.161849
anos momento,24.000000,0.000038,0.000384,0.654260
anos republica,13.000000,0.000020,0.000220,-0.288283
anos esquerda,10.000000,0.000016,0.000174,-0.525114
anos tribunal,223.000000,0.000350,0.002786,0.866607
anos superior,191.000000,0.000300,0.002433,1.013167
anos favor,39.000000,0.000061,0.000594,0.696100
anos tercafeira,21.000000,0.000033,0.000340,0.361251
anos caso,64.000000,0.000101,0.000925,0.763717
anos partir,84.000000,0.000132,0.001178,1.856898
anos lei,12.000000,0.000019,0.000205,-0.188354
anos outros,12.000000,0.000019,0.000205,-0.136743
anos alexandre,13.000000,0.000020,0.000220,-0.921698
anos politicos,37.000000,0.000058,0.000567,0.561455
anos acao,47.000000,0.000074,0.000702,0.034960
anos afirmou,22.000000,0.000035,0.000355,-0.000346
anos ha,28.000000,0.000044,0.000441,0.196767
anos defesa,18.000000,0.000028,0.000296,-0.041998
anos preso,20.000000,0.000031,0.000326,0.542100
anos foto,10.000000,0.000016,0.000174,-0.080980
anos meio,10.000000,0.000016,0.000174,0.094911
anos urnas,19.000000,0.000030,0.000311,0.016738
anos presidencia,18.000000,0.000028,0.000296,0.520339
anos dessa,20.000000,0.000031,0.000326,0.756510
anos sendo,27.000000,0.000042,0.000427,0.505016
anos via,20.000000,0.000031,0.000326,0.261965
anos direitos,25.000000,0.000039,0.000398,0.342386
anos oito,10.000000,0.000016,0.000174,-1.601058
anos deve,23.000000,0.000036,0.000369,0.294096
anos corte,63.000000,0.000099,0.000912,0.835780
anos quatro,23.000000,0.000036,0.000369,0.600085
anos votos,70.000000,0.000110,0.001002,0.432666
anos tres,36.000000,0.000057,0.000553,0.972519
anos junho,45.000000,0.000071,0.000675,1.280534
anos tudo,26.000000,0.000041,0.000413,0.214174
anos proximos,11.000000,0.000017,0.000189,-0.078043
anos leia,26.000000,0.000041,0.000413,0.453066
anos alem,17.000000,0.000027,0.000281,0.069593
anos historia,13.000000,0.000020,0.000220,-0.028772
anos veja,26.000000,0.000041,0.000413,0.505567
anos tambem,34.000000,0.000053,0.000525,-0.113035
anos fazer,27.000000,0.000042,0.000427,0.231295
anos brasileira,14.000000,0.000022,0.000236,-0.171250
anos retomado,21.000000,0.000033,0.000340,0.544370
anos lider,10.000000,0.000016,0.000174,0.120886
anos pdt,17.000000,0.000027,0.000281,-0.345628
anos sistema,35.000000,0.000055,0.000539,-0.312384
anos relator,72.000000,0.000113,0.001027,0.467922
anos benedito,70.000000,0.000110,0.001002,0.550369
anos goncalves,45.000000,0.000071,0.000675,0.064744
anos raul,12.000000,0.000019,0.000205,-0.628749
anos desta,33.000000,0.000052,0.000511,0.518606
anos assim,24.000000,0.000038,0.000384,0.547965
anos maioria,100.000000,0.000157,0.001375,0.598286
anos julgado,27.000000,0.000042,0.000427,1.084963
anos indevido,27.000000,0.000042,0.000427,-0.016840
anos ministra,90.000000,0.000141,0.001253,1.257492
anos sextafeira,51.000000,0.000080,0.000755,0.243859
anos nada,16.000000,0.000025,0.000266,0.478972
anos carmen,106.000000,0.000166,0.001448,1.066270
anos lucia,62.000000,0.000097,0.000899,0.486974
anos condenacao,92.000000,0.000144,0.001277,0.658331
anos forma,35.000000,0.000055,0.000539,0.454730
anos torna,22.000000,0.000035,0.000355,0.854930
anos vida,14.000000,0.000022,0.000236,0.036659
anos informacoes,18.000000,0.000028,0.000296,0.434236
anos condenado,52.000000,0.000082,0.000769,0.850626
anos corrupcao,14.000000,0.000022,0.000236,0.036659
anos impedido,117.000000,0.000184,0.001580,2.495384
anos disputar,153.000000,0.000240,0.002002,2.408788
anos ficou,17.000000,0.000027,0.000281,0.575529
anos dois,16.000000,0.000025,0.000266,0.192025
anos inicio,13.000000,0.000020,0.000220,0.373430
anos ficara,82.000000,0.000129,0.001153,2.145990
anos ataques,47.000000,0.000074,0.000702,1.215866
anos cargo,21.000000,0.000033,0.000340,0.765721
anos recurso,10.000000,0.000016,0.000174,0.085341
anos braga,24.000000,0.000038,0.000384,0.573498
anos urgente,25.000000,0.000039,0.000398,0.738048
anos enquanto,12.000000,0.000019,0.000205,0.197190
anos formou,41.000000,0.000064,0.000621,1.048392
anos netto,13.000000,0.000020,0.000220,-0.024405
anos votou,24.000000,0.000038,0.000384,0.221143
anos placar,122.000000,0.000192,0.001640,1.461023
deve bolsonaro,89.000000,0.000140,0.001240,-0.263319
deve todos,31.000000,0.000049,0.000483,1.635390
deve nesta,34.000000,0.000053,0.000525,1.174951
deve julgamento,30.000000,0.000047,0.000469,0.395278
deve jair,19.000000,0.000030,0.000311,-0.336915
deve processo,17.000000,0.000027,0.000281,1.212365
deve r,11.000000,0.000017,0.000189,0.777047
deve expresidente,16.000000,0.000025,0.000266,-0.698398
deve voto,23.000000,0.000036,0.000369,0.562449
deve tse,24.000000,0.000038,0.000384,-0.473280
deve crimes,31.000000,0.000049,0.000483,2.482142
deve ministro,38.000000,0.000060,0.000580,1.092464
deve pode,16.000000,0.000025,0.000266,0.436360
deve tornar,20.000000,0.000031,0.000326,0.967791
deve inelegivel,61.000000,0.000096,0.000886,0.575464
deve stf,19.000000,0.000030,0.000311,1.252840
deve decisao,10.000000,0.000016,0.000174,0.225142
deve hoje,18.000000,0.000028,0.000296,1.054034
deve ter,16.000000,0.000025,0.000266,1.234230
deve sempre,13.000000,0.000020,0.000220,1.592329
deve deixar,24.000000,0.000038,0.000384,2.576904
deve democracia,10.000000,0.000016,0.000174,0.351709
deve ficar,32.000000,0.000050,0.000497,2.405482
deve inelegibilidade,25.000000,0.000039,0.000398,0.436589
deve quintafeira,21.000000,0.000033,0.000340,1.798812
deve votar,10.000000,0.000016,0.000174,1.635881
deve ainda,10.000000,0.000016,0.000174,0.334293
deve ser,160.000000,0.000251,0.002083,2.759714
deve tribunal,13.000000,0.000020,0.000220,-0.201297
deve partir,11.000000,0.000017,0.000189,1.598295
deve anos,18.000000,0.000028,0.000296,0.048974
deve proximos,11.000000,0.000017,0.000189,1.696275
deve relator,31.000000,0.000049,0.000483,1.399561
deve benedito,17.000000,0.000027,0.000281,0.909405
deve maioria,11.000000,0.000017,0.000189,0.165329
deve sextafeira,17.000000,0.000027,0.000281,0.919565
deve recorrer,30.000000,0.000047,0.000469,2.951942
corte presidente,26.000000,0.000041,0.000413,-0.053288
corte bolsonaro,189.000000,0.000297,0.002411,0.023836
corte brasil,14.000000,0.000022,0.000236,-0.709269
corte nesta,20.000000,0.000031,0.000326,0.178366
corte contra,12.000000,0.000019,0.000205,-0.463752
corte julgamento,85.000000,0.000133,0.001191,0.970775
corte sera,13.000000,0.000020,0.000220,0.228570
corte moraes,62.000000,0.000097,0.000899,1.716647
corte jair,13.000000,0.000020,0.000220,-1.182361
corte poder,55.000000,0.000086,0.000808,1.129675
corte expresidente,99.000000,0.000155,0.001363,0.658177
corte durante,18.000000,0.000028,0.000296,0.752128
corte sobre,15.000000,0.000024,0.000251,-0.119620
corte eleicoes,27.000000,0.000042,0.000427,0.583099
corte abuso,76.000000,0.000119,0.001078,1.773193
corte votaram,18.000000,0.000028,0.000296,1.725249
corte voto,31.000000,0.000049,0.000483,0.394986
corte agora,17.000000,0.000027,0.000281,0.506784
corte tse,38.000000,0.000060,0.000580,-0.479704
corte podera,26.000000,0.000041,0.000413,1.885181
corte ministro,45.000000,0.000071,0.000675,0.795584
corte pode,11.000000,0.000017,0.000189,-0.404290
corte tornar,13.000000,0.000020,0.000220,0.071052
corte inelegivel,70.000000,0.000110,0.001002,0.247129
corte stf,14.000000,0.000022,0.000236,0.481502
corte embaixadores,28.000000,0.000044,0.000441,0.964338
corte reuniao,28.000000,0.000044,0.000441,0.760118
corte eleitoral,286.000000,0.000449,0.003462,1.983289
corte inelegibilidade,35.000000,0.000055,0.000539,0.307105
corte quintafeira,10.000000,0.000016,0.000174,0.590919
corte ministros,31.000000,0.000049,0.000483,0.851724
corte sessao,40.000000,0.000063,0.000608,1.604032
corte menos,26.000000,0.000041,0.000413,2.327236
corte ser,18.000000,0.000028,0.000296,0.108955
corte tribunal,20.000000,0.000031,0.000326,-0.236471
corte superior,11.000000,0.000017,0.000189,-0.532850
corte marques,20.000000,0.000031,0.000326,0.753521
corte favor,14.000000,0.000022,0.000236,0.979958
corte tercafeira,13.000000,0.000020,0.000220,1.190040
corte caso,13.000000,0.000020,0.000220,0.478145
corte alexandre,54.000000,0.000085,0.000795,1.810698
corte acao,22.000000,0.000035,0.000355,0.584217
corte ha,10.000000,0.000016,0.000174,0.475509
corte direitos,10.000000,0.000016,0.000174,0.734457
corte oito,43.000000,0.000068,0.000648,1.165919
corte anos,41.000000,0.000064,0.000621,0.406218
corte deve,21.000000,0.000033,0.000340,1.511486
corte quatro,27.000000,0.000042,0.000427,2.068790
corte votos,28.000000,0.000044,0.000441,0.824737
corte tres,15.000000,0.000024,0.000251,1.405411
corte leia,10.000000,0.000016,0.000174,0.805916
corte tambem,23.000000,0.000036,0.000369,0.804460
corte relator,29.000000,0.000046,0.000455,0.866914
corte benedito,49.000000,0.000077,0.000729,1.502055
corte goncalves,43.000000,0.000068,0.000648,1.327643
corte raul,26.000000,0.000041,0.000413,1.452803
corte desta,31.000000,0.000049,0.000483,1.764448
corte assim,14.000000,0.000022,0.000236,1.317330
corte maioria,35.000000,0.000055,0.000539,0.856825
corte julgado,25.000000,0.000039,0.000398,2.316363
corte sextafeira,24.000000,0.000038,0.000384,0.798449
corte estrangeiros,22.000000,0.000035,0.000355,2.094091
corte carmen,15.000000,0.000024,0.000251,0.419243
corte condenacao,67.000000,0.000105,0.000964,1.649597
corte disputar,26.000000,0.000041,0.000413,1.944808
corte inicio,23.000000,0.000036,0.000369,2.252337
corte ficara,22.000000,0.000035,0.000355,2.138675
corte azevedo,18.000000,0.000028,0.000296,1.737610
corte formou,10.000000,0.000016,0.000174,0.945766
corte floriano,19.000000,0.000030,0.000311,1.502131
corte placar,22.000000,0.000035,0.000355,1.056407
quatro bolsonaro,40.000000,0.000063,0.000608,-0.757086
quatro brasil,18.000000,0.000028,0.000296,0.313991
quatro contra,64.000000,0.000101,0.000925,1.982170
quatro julgamento,84.000000,0.000132,0.001178,1.730886
quatro moraes,11.000000,0.000017,0.000189,0.759354
quatro jair,11.000000,0.000017,0.000189,-0.577470
quatro expresidente,27.000000,0.000042,0.000427,0.130839
quatro antes,10.000000,0.000016,0.000174,1.715686
quatro votaram,36.000000,0.000057,0.000553,3.190342
quatro voto,13.000000,0.000020,0.000220,0.297893
quatro tse,16.000000,0.000025,0.000266,-0.572756
quatro ministro,20.000000,0.000031,0.000326,0.756599
quatro dias,25.000000,0.000039,0.000398,2.815919
quatro pais,11.000000,0.000017,0.000189,0.885838
quatro inelegibilidade,11.000000,0.000017,0.000189,-0.078402
quatro ministros,75.000000,0.000118,0.001066,2.507171
quatro anos,95.000000,0.000149,0.001314,2.018468
quatro corte,37.000000,0.000058,0.000567,2.383871
quatro votos,125.000000,0.000196,0.001676,3.092792
quatro alem,10.000000,0.000016,0.000174,1.619272
quatro relator,10.000000,0.000016,0.000174,0.574148
quatro benedito,21.000000,0.000033,0.000340,1.426703
quatro goncalves,19.000000,0.000030,0.000311,1.282827
quatro raul,13.000000,0.000020,0.000220,1.531601
quatro araujo,14.000000,0.000022,0.000236,1.495438
quatro maioria,16.000000,0.000025,0.000266,0.846011
quatro condenacao,18.000000,0.000028,0.000296,1.107222
quatro placar,68.000000,0.000107,0.000977,2.956817
votos presidente,43.000000,0.000068,0.000648,-0.058659
votos bolsonaro,385.000000,0.000605,0.004481,0.226857
votos brasil,22.000000,0.000035,0.000355,-0.765759
votos todos,13.000000,0.000020,0.000220,-0.208079
votos nesta,15.000000,0.000024,0.000251,-0.617791
votos contra,154.000000,0.000242,0.002014,1.579819
votos julgamento,99.000000,0.000155,0.001363,0.614769
votos sera,17.000000,0.000027,0.000281,-0.011641
votos moraes,142.000000,0.000223,0.001875,2.036865
votos jair,122.000000,0.000192,0.001640,0.548236
votos processo,12.000000,0.000019,0.000205,-0.110373
votos poder,69.000000,0.000108,0.000989,0.847973
votos pl,37.000000,0.000058,0.000567,0.169598
votos expresidente,261.000000,0.000410,0.003197,1.119102
votos lula,12.000000,0.000019,0.000205,-1.035422
votos apos,28.000000,0.000044,0.000441,0.354200
votos sobre,10.000000,0.000016,0.000174,-1.033560
votos eleicoes,29.000000,0.000046,0.000455,0.146083
votos messias,11.000000,0.000017,0.000189,0.288980
votos abuso,76.000000,0.000119,0.001078,1.264718
votos voto,100.000000,0.000157,0.001375,1.057694
votos agora,18.000000,0.000028,0.000296,0.055468
votos tse,201.000000,0.000316,0.002544,0.677539
votos podera,17.000000,0.000027,0.000281,0.951823
votos ministro,80.000000,0.000126,0.001128,0.862473
votos pode,10.000000,0.000016,0.000174,-1.008075
votos tornar,47.000000,0.000074,0.000702,0.847775
votos inelegivel,133.000000,0.000209,0.001770,0.380508
votos stf,10.000000,0.000016,0.000174,-0.363445
votos decisao,28.000000,0.000044,0.000441,0.280330
votos hoje,11.000000,0.000017,0.000189,-0.412874
votos eleitoral,97.000000,0.000152,0.001339,0.393534
votos direita,10.000000,0.000016,0.000174,-0.243611
votos milhoes,32.000000,0.000050,0.000497,1.206538
votos segundo,12.000000,0.000019,0.000205,0.409947
votos partido,13.000000,0.000020,0.000220,0.407925
votos candidato,16.000000,0.000025,0.000266,1.032458
votos votacao,22.000000,0.000035,0.000355,1.058071
votos inelegibilidade,128.000000,0.000201,0.001711,1.095312
votos quintafeira,10.000000,0.000016,0.000174,0.082444
votos ministros,307.000000,0.000482,0.003682,2.636110
votos sessao,19.000000,0.000030,0.000311,0.351117
votos ainda,12.000000,0.000019,0.000205,-0.457816
votos justica,26.000000,0.000041,0.000413,0.395877
votos politico,24.000000,0.000038,0.000384,-0.131650
votos so,11.000000,0.000017,0.000189,-0.273584
votos ser,17.000000,0.000027,0.000281,-0.456678
votos nunes,257.000000,0.000404,0.003154,3.247034
votos eleicao,16.000000,0.000025,0.000266,0.976578
votos republica,18.000000,0.000028,0.000296,0.837026
votos tribunal,95.000000,0.000149,0.001314,0.813199
votos superior,81.000000,0.000127,0.001141,0.955229
votos marques,226.000000,0.000355,0.002819,2.669849
votos favor,128.000000,0.000201,0.001711,2.684456
votos caso,10.000000,0.000016,0.000174,-0.292694
votos outros,12.000000,0.000019,0.000205,0.663143
votos alexandre,198.000000,0.000311,0.002511,2.601506
votos acao,11.000000,0.000017,0.000189,-0.617405
votos ha,25.000000,0.000039,0.000398,0.883325
votos urnas,14.000000,0.000022,0.000236,0.511243
votos oito,30.000000,0.000047,0.000469,0.297441
votos anos,33.000000,0.000052,0.000511,-0.319322
votos deve,13.000000,0.000020,0.000220,0.523438
votos corte,24.000000,0.000038,0.000384,0.670586
votos quatro,13.000000,0.000020,0.000220,0.829427
votos tres,45.000000,0.000071,0.000675,1.995549
votos tambem,16.000000,0.000025,0.000266,-0.066920
votos relator,39.000000,0.000061,0.000594,0.654704
votos benedito,28.000000,0.000044,0.000441,0.433965
votos goncalves,15.000000,0.000024,0.000251,-0.233982
votos raul,33.000000,0.000052,0.000511,1.182739
votos araujo,32.000000,0.000050,0.000497,1.041696
votos maioria,67.000000,0.000105,0.000964,0.997695
votos ministra,82.000000,0.000129,0.001153,1.964288
votos sextafeira,12.000000,0.000019,0.000205,-0.403173
votos carmen,72.000000,0.000113,0.001027,1.479384
votos lucia,75.000000,0.000118,0.001066,1.477214
votos condenacao,92.000000,0.000144,0.001277,1.458218
votos torna,51.000000,0.000080,0.000755,2.495600
votos condenar,26.000000,0.000041,0.000413,1.850309
votos condenado,15.000000,0.000024,0.000251,0.407319
votos dois,61.000000,0.000096,0.000886,2.330197
votos andre,12.000000,0.000019,0.000205,0.419865
votos azevedo,25.000000,0.000039,0.000398,1.557639
votos formou,14.000000,0.000022,0.000236,0.773764
votos tornou,16.000000,0.000025,0.000266,1.210650
votos floriano,35.000000,0.000055,0.000539,1.604566
votos placar,13.000000,0.000020,0.000220,0.021838
tres presidente,10.000000,0.000016,0.000174,-0.312445
tres bolsonaro,56.000000,0.000088,0.000821,-0.496206
tres contra,12.000000,0.000019,0.000205,0.232602
tres julgamento,32.000000,0.000050,0.000497,0.690214
tres jair,18.000000,0.000028,0.000296,-0.160585
tres nacional,11.000000,0.000017,0.000189,1.806713
tres expresidente,19.000000,0.000030,0.000311,-0.296150
tres sobre,13.000000,0.000020,0.000220,0.433633
tres eleicoes,27.000000,0.000042,0.000427,1.279453
tres votaram,23.000000,0.000036,0.000369,2.666726
tres voto,17.000000,0.000027,0.000281,0.490566
tres tse,38.000000,0.000060,0.000580,0.216650
tres dia,24.000000,0.000038,0.000384,1.457576
tres ministro,13.000000,0.000020,0.000220,0.250225
tres dias,27.000000,0.000042,0.000427,2.817288
tres primeiro,11.000000,0.000017,0.000189,1.606438
tres noticias,20.000000,0.000031,0.000326,1.613133
tres votacao,11.000000,0.000017,0.000189,1.569753
tres inelegibilidade,27.000000,0.000042,0.000427,0.743948
tres ministros,122.000000,0.000192,0.001640,2.918112
tres justica,10.000000,0.000016,0.000174,0.645194
tres sao,16.000000,0.000025,0.000266,1.209311
tres nunes,20.000000,0.000031,0.000326,1.898519
tres tribunal,10.000000,0.000016,0.000174,-0.233264
tres marques,19.000000,0.000030,0.000311,1.398582
tres favor,13.000000,0.000020,0.000220,1.602204
tres caso,20.000000,0.000031,0.000326,1.605282
tres sendo,13.000000,0.000020,0.000220,1.778844
tres anos,27.000000,0.000042,0.000427,0.684836
tres corte,12.000000,0.000019,0.000205,1.182268
tres votos,40.000000,0.000063,0.000608,1.877766
tres tambem,12.000000,0.000019,0.000205,0.850227
tres relator,13.000000,0.000020,0.000220,0.760921
tres carmen,21.000000,0.000033,0.000340,1.452069
tres lucia,18.000000,0.000028,0.000296,1.254927
tres condenacao,18.000000,0.000028,0.000296,1.031630
tres supremo,10.000000,0.000016,0.000174,1.532711
tres placar,26.000000,0.000041,0.000413,1.919815
sido bolsonaro,26.000000,0.000041,0.000413,-0.916224
sido governo,14.000000,0.000022,0.000236,1.120843
sido poder,22.000000,0.000035,0.000355,1.256975
sido expresidente,11.000000,0.000017,0.000189,-0.495457
sido durante,13.000000,0.000020,0.000220,1.470296
sido crime,15.000000,0.000024,0.000251,2.481649
sido abuso,22.000000,0.000035,0.000355,1.577092
sido federal,12.000000,0.000019,0.000205,1.163587
sido politico,28.000000,0.000044,0.000441,1.574566
sido vez,11.000000,0.000017,0.000189,2.175929
sido tribunal,14.000000,0.000022,0.000236,0.450445
sido passado,15.000000,0.000024,0.000251,2.374741
sido primeira,23.000000,0.000036,0.000369,3.295928
sido condenacao,23.000000,0.000036,0.000369,1.623989
sido condenado,16.000000,0.000025,0.000266,2.023923
sido corrupcao,14.000000,0.000022,0.000236,2.388611
junho bolsonaro,63.000000,0.000099,0.000912,-0.293550
junho brasil,15.000000,0.000024,0.000251,0.140950
junho nesta,46.000000,0.000072,0.000689,1.792502
junho contra,20.000000,0.000031,0.000326,0.828300
junho julgamento,19.000000,0.000030,0.000311,0.253789
junho governo,12.000000,0.000019,0.000205,0.704328
junho jair,16.000000,0.000025,0.000266,-0.193495
junho confira,13.000000,0.000020,0.000220,1.913223
junho pl,11.000000,0.000017,0.000189,0.246277
junho expresidente,18.000000,0.000028,0.000296,-0.265345
junho news,13.000000,0.000020,0.000220,2.022350
junho durante,10.000000,0.000016,0.000174,0.945567
junho faz,11.000000,0.000017,0.000189,1.968373
junho voto,26.000000,0.000041,0.000413,1.000321
junho tse,33.000000,0.000052,0.000511,0.160443
junho ministro,16.000000,0.000025,0.000266,0.542736
junho eleitoral,21.000000,0.000033,0.000340,0.153046
junho ano,20.000000,0.000031,0.000326,2.026236
junho ministros,10.000000,0.000016,0.000174,0.501548
junho sessao,31.000000,0.000049,0.000483,2.130366
junho uso,12.000000,0.000019,0.000205,1.053648
junho tribunal,16.000000,0.000025,0.000266,0.321612
junho superior,15.000000,0.000024,0.000251,0.558532
junho anos,10.000000,0.000016,0.000174,-0.223543
junho votos,10.000000,0.000016,0.000174,0.576344
junho tambem,10.000000,0.000016,0.000174,0.752778
junho passado,12.000000,0.000019,0.000205,1.889233
junho benedito,12.000000,0.000019,0.000205,0.876368
junho maioria,12.000000,0.000019,0.000205,0.567610
junho indevido,11.000000,0.000017,0.000189,1.174807
junho meios,11.000000,0.000017,0.000189,1.140375
junho sextafeira,17.000000,0.000027,0.000281,1.234835
junho sexta,25.000000,0.000039,0.000398,3.056895
junho placar,14.000000,0.000022,0.000236,1.385648
ministerio bolsonaro,53.000000,0.000083,0.000782,-0.151139
ministerio governo,15.000000,0.000024,0.000251,1.242725
ministerio jair,21.000000,0.000033,0.000340,0.393692
ministerio publico,153.000000,0.000240,0.002002,4.788524
ministerio eleitoral,102.000000,0.000160,0.001400,2.048751
ministerio federal,30.000000,0.000047,0.000469,2.132768
ministerio inelegibilidade,26.000000,0.000041,0.000413,1.106334
ministerio justica,16.000000,0.000025,0.000266,1.515324
ministerio tribunal,12.000000,0.000019,0.000205,0.349184
ministerio tambem,13.000000,0.000020,0.000220,1.330396
ministerio condenacao,22.000000,0.000035,0.000355,1.632427
tudo presidente,28.000000,0.000044,0.000441,0.284252
tudo bolsonaro,127.000000,0.000199,0.001699,-0.110292
tudo povo,15.000000,0.000024,0.000251,0.716797
tudo deus,87.000000,0.000137,0.001216,3.094521
tudo fez,37.000000,0.000058,0.000567,1.903498
tudo brasil,36.000000,0.000057,0.000553,0.498625
tudo todos,86.000000,0.000135,0.001203,2.453226
tudo bem,15.000000,0.000024,0.000251,1.574897
tudo contra,16.000000,0.000025,0.000266,0.087362
tudo julgamento,18.000000,0.000028,0.000296,-0.318072
tudo vai,10.000000,0.000016,0.000174,0.212272
tudo pra,13.000000,0.000020,0.000220,1.096996
tudo jair,18.000000,0.000028,0.000296,-0.593507
tudo nacional,24.000000,0.000038,0.000384,2.153950
tudo politica,29.000000,0.000046,0.000455,1.058641
tudo expresidente,15.000000,0.000024,0.000251,-0.965461
tudo lula,12.000000,0.000019,0.000205,-0.263515
tudo apos,11.000000,0.000017,0.000189,0.191797
tudo sobre,17.000000,0.000027,0.000281,0.268975
tudo agora,12.000000,0.000019,0.000205,0.421910
tudo tse,24.000000,0.000038,0.000384,-0.675805
tudo dia,10.000000,0.000016,0.000174,0.149185
tudo pode,28.000000,0.000044,0.000441,0.793451
tudo inelegivel,26.000000,0.000041,0.000413,-0.479838
tudo stf,11.000000,0.000017,0.000189,0.503772
tudo pais,22.000000,0.000035,0.000355,1.070471
tudo aqui,11.000000,0.000017,0.000189,1.474333
tudo porque,18.000000,0.000028,0.000296,1.768983
tudo sempre,10.000000,0.000016,0.000174,1.127441
tudo democracia,13.000000,0.000020,0.000220,0.411549
tudo capitao,10.000000,0.000016,0.000174,1.702597
tudo voce,17.000000,0.000027,0.000281,1.223741
tudo ainda,12.000000,0.000019,0.000205,0.314091
tudo so,10.000000,0.000016,0.000174,0.403012
tudo ser,28.000000,0.000044,0.000441,0.814220
tudo melhor,11.000000,0.000017,0.000189,1.712004
tudo tribunal,10.000000,0.000016,0.000174,-0.666186
tudo anos,14.000000,0.000022,0.000236,-0.404865
tudo nunca,16.000000,0.000025,0.000266,1.655153
pois bolsonaro,22.000000,0.000035,0.000355,-1.004497
pois todos,10.000000,0.000016,0.000174,1.160403
pois julgamento,10.000000,0.000016,0.000174,-0.046919
pois pode,19.000000,0.000030,0.000311,1.264625
pois acao,16.000000,0.000025,0.000266,1.388135
pois tudo,10.000000,0.000016,0.000174,1.689396
pois sistema,11.000000,0.000017,0.000189,0.960896
pois forma,20.000000,0.000031,0.000326,2.325848
silva presidente,15.000000,0.000024,0.000251,0.339452
silva bolsonaro,35.000000,0.000055,0.000539,-0.719777
silva governo,10.000000,0.000016,0.000174,0.683566
silva jair,15.000000,0.000024,0.000251,-0.096474
silva lula,11.000000,0.000017,0.000189,0.328827
silva sobre,10.000000,0.000016,0.000174,0.417701
silva tse,12.000000,0.000019,0.000205,-0.689598
silva inelegibilidade,11.000000,0.000017,0.000189,0.092438
silva pt,113.000000,0.000177,0.001533,4.085759
silva afirmou,17.000000,0.000027,0.000281,1.992972
silva estao,10.000000,0.000016,0.000174,1.842955
proximos bolsonaro,62.000000,0.000097,0.000899,-0.259361
proximos julgamento,44.000000,0.000069,0.000662,1.143730
proximos jair,22.000000,0.000035,0.000355,0.175148
