"Date","Profile","Message","Number.of.Likes","Number.of.comments","Total.interactions","Impressions","Interactions.per.impression","Profile.ID","Post.ID","Link","X","Date_BR","Month","ID_month","total_interactions_month","mean_interactions_month","median_interactions_month","num_postagens_month","Interval_Week","ID_week","total_interactions_week","mean_interactions_week","median_interactions_week","num_postagens_week"
NA,"Jair M. Bolsonaro","-",184569,8444,193013,NA,NA,324756395,17972287967220896,"https://www.instagram.com/p/CtkaPEZPd0v/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," GOVERNO JAIR BOLSONARO: BRASIL ESTREOU NA BETT BRASIL 2022, O MAIOR ENCONTRO DE EDUCAÇÃO, TECNOLOGIA E INOVAÇÃO DA AMÉRICA LATINA!- Oportunidade de demonstração de uma das prioridades do Governo Federal além da alfabetização (ensino técnico para retorno nacional de investimento na educação de alunos e sociedade).- Empresas internacionais foram observadoras para contratações e compartilhamento de conhecimento da tecnicidade exposta em campo.",173641,4224,177865,NA,NA,324756395,18366398767024436,"https://www.instagram.com/p/Ctjl3HsrPMC/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","-",641723,14584,656307,NA,NA,324756395,18169029898303860,"https://www.instagram.com/p/CtgoSXzuplp/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","-",459539,10717,470256,NA,NA,324756395,18023739574565576,"https://www.instagram.com/reel/CtfQsFDu_1h/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","Por iniciativa de nossa gestão, o Governo Federal distribuiu, pela 1° vez, livros didáticos à crianças da pré-escola!-Nos Programas Conta pra Mim e Criança Feliz, famílias beneficiadas pelo Auxílio Brasil receberam kits com livros infantis, a fim de incentivar a prática da leitura em voz alta feita pelos adultos aos pequenos.-E o mais importante, sem ideologização de qualquer assunto!-Programa Nacional do Livro e do Material Didático (PNLD), com 85 anos de história, nunca havia distribuído material didático para esse público.-Foram atendidas mais de 65 mil escolas públicas em 5045 municípios brasileiros.-No total, mais de 2,8 milhões de livros foram destinados às crianças da educação infantil.",106146,2715,108861,NA,NA,324756395,17991159350053688,"https://www.instagram.com/p/CteAmZ9OY6n/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","Deixamos o Governo com um superávit de R$ 54,1 bilhões nas contas públicas em 2022, após quase uma década consecutiva de déficit. Esse resultado superou em 58% a projeção estimada que previa um superávit de R$ 34,1 bilhões.-Enxugamento das gastos públicos e retorno com obras e investimentos ao povo brasileiro.",257109,7201,264310,NA,NA,324756395,18355540762064712,"https://www.instagram.com/p/CtbgGGfuipG/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","-",116467,3157,119624,NA,NA,324756395,17985323894319524,"https://www.instagram.com/p/CtZ-Q0GvJfB/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," GOVERNO JAIR BOLSONARO: BRASIL ESTRÉIA NA BETT BRASIL 2022, O MAIOR ENCONTRO DE EDUCAÇÃO, TECNOLOGIA E INOVAÇÃO DA AMÉRICA LATINA!- Oportunidade de demonstração de uma das prioridades do Governo Federal além da alfabetização (ensino técnico para retorno nacional de investimento na educação de alunos e sociedade).- Empresas internacionais foram observadoras para contratações e compartilhamento de conhecimento da tecnicidade exposta em campo.- Detalhes: https://bettonline.com.br",207497,4373,211870,NA,NA,324756395,17877032747901236,"https://www.instagram.com/p/CtY07LHu_H_/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","Após desburocratizações e reduções constantes de impostos, incluindo os referentes a materiais na produção de energia oriundas do sol e do vento, cresce a geração de energia solar e eólica no País.-Com novos empreendimentos em 13 estados de quatro regiões brasileiras. Os estados com maior acréscimo são: Rio Grande do Norte, Bahia e Paraná.-Economia, empregos, meio ambiente, renda e desenvolvimento.",286024,4682,290706,NA,NA,324756395,17997161827905346,"https://www.instagram.com/p/CtWZA-Cuf_R/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," SP 🇧🇷❤️",366599,15164,381763,NA,NA,324756395,17979079325201580,"https://www.instagram.com/reel/CtUnpyLL1Fg/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","O Governo Jair Bolsonaro avançou na construção de pontes, ligando os brasileiros de Norte a Sul do país.-Adiante no fim do uso de balsas caríssimas, barateamento ao povo, integração regional, desenvolvimento econômico, infraestrutura e liberdade para o cidadão em todo Brasil.-Pela primeira vez na história com o teto de gastos, tendo um orçamento apertado devido à restrições da lei, fizemos muito mais com muito menos!",329275,6147,335422,NA,NA,324756395,18349995337071964,"https://www.instagram.com/p/CtT0f-ROVc8/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
