Number of pairs,546387.000000
Number of unique pairs,11663
Average pair frequency,46.847895
Pair entropy,8.507256

Pair,Frequency,Proportion,Entropy Term,Mutual Information
lei entao,15.000000,0.000027,0.000288,1.837476
lei nacional,13.000000,0.000024,0.000253,1.779719
lei fake,28.000000,0.000051,0.000506,3.016250
lei mulheres,11.000000,0.000020,0.000218,2.033705
familia lula,11.000000,0.000020,0.000218,-0.116419
familia bolsonaro,171.000000,0.000313,0.002525,0.644211
familia jair,13.000000,0.000024,0.000253,-0.503421
familia link,15.000000,0.000027,0.000288,2.341082
familia contra,14.000000,0.000026,0.000271,-0.208928
familia fez,14.000000,0.000026,0.000271,1.571208
familia brasil,14.000000,0.000026,0.000271,0.059796
familia michelle,17.000000,0.000031,0.000323,1.058445
familia so,12.000000,0.000022,0.000236,1.097904
familia liberdade,15.000000,0.000027,0.000288,2.080152
familia federal,13.000000,0.000024,0.000253,-0.533599
familia expresidente,38.000000,0.000070,0.000666,0.426142
familia sempre,20.000000,0.000037,0.000374,2.071814
familia foto,13.000000,0.000024,0.000253,1.949085
familia hoje,10.000000,0.000018,0.000200,0.686410
familia deus,12.000000,0.000022,0.000236,1.939247
familia eua,13.000000,0.000024,0.000253,1.722558
familia alvo,13.000000,0.000024,0.000253,1.100405
familia filha,11.000000,0.000020,0.000218,0.856582
familia busca,20.000000,0.000037,0.000374,0.752671
familia toda,11.000000,0.000020,0.000218,1.933361
familia policia,14.000000,0.000026,0.000271,-0.144822
familia pf,18.000000,0.000033,0.000340,-0.118091
familia operacao,13.000000,0.000024,0.000253,-0.221696
familia celulares,11.000000,0.000020,0.000218,1.403562
familia apreensao,20.000000,0.000037,0.000374,0.772369
familia cid,12.000000,0.000022,0.000236,-0.071318
familia mandados,11.000000,0.000020,0.000218,0.863322
flavio bolsonaro,216.000000,0.000395,0.003098,1.413721
flavio pl,16.000000,0.000029,0.000306,0.910186
flavio camara,11.000000,0.000020,0.000218,2.083707
flavio contra,14.000000,0.000026,0.000271,0.326968
flavio nesta,11.000000,0.000020,0.000218,0.941365
flavio sera,10.000000,0.000018,0.000200,1.849135
flavio operacao,13.000000,0.000024,0.000253,0.314199
vacinas bolsonaro,58.000000,0.000106,0.000971,0.108217
vacinas jair,11.000000,0.000020,0.000218,-0.125248
vacinas contra,33.000000,0.000060,0.000587,1.193750
vacinas governo,11.000000,0.000020,0.000218,0.717821
vacinas tambem,10.000000,0.000018,0.000200,0.650003
vacinas federal,10.000000,0.000018,0.000200,-0.250736
vacinas expresidente,13.000000,0.000024,0.000253,-0.101267
vacinas segundo,11.000000,0.000020,0.000218,1.227033
vacinas saude,22.000000,0.000040,0.000407,1.646292
vacinas filha,10.000000,0.000018,0.000200,1.306499
vacinas rio,12.000000,0.000022,0.000236,1.587591
vacinas sido,11.000000,0.000020,0.000218,1.834513
vacinas policia,12.000000,0.000022,0.000236,0.246254
vacinas sistemas,16.000000,0.000029,0.000306,1.934178
vacinas ministerio,21.000000,0.000038,0.000391,1.768945
vacinas pf,16.000000,0.000029,0.000306,0.309353
vacinas covid,12.000000,0.000022,0.000236,2.247402
vacinas ordens,12.000000,0.000022,0.000236,1.156332
vacinas operacao,11.000000,0.000020,0.000218,0.156477
vacinas exajudante,12.000000,0.000022,0.000236,1.177898
policiais bolsonaro,135.000000,0.000247,0.002052,0.541354
policiais jair,17.000000,0.000031,0.000323,-0.101626
policiais michelle,18.000000,0.000033,0.000340,1.249135
policiais dentro,10.000000,0.000018,0.000200,1.968769
policiais tambem,157.000000,0.000287,0.002343,2.991969
policiais expresidente,75.000000,0.000137,0.001221,1.239576
policiais onde,66.000000,0.000121,0.001090,3.402833
policiais corrupcao,11.000000,0.000020,0.000218,1.618242
policiais todo,52.000000,0.000095,0.000881,3.177001
policiais vez,10.000000,0.000018,0.000200,1.777592
policiais seis,58.000000,0.000106,0.000971,2.965612
policiais casa,16.000000,0.000029,0.000306,0.502946
policiais busca,48.000000,0.000088,0.000821,1.761672
policiais mauro,14.000000,0.000026,0.000271,0.385761
policiais ordens,113.000000,0.000207,0.001755,2.987117
policiais celulares,22.000000,0.000040,0.000407,2.230240
policiais apreensao,43.000000,0.000079,0.000744,1.671369
policiais cid,14.000000,0.000026,0.000271,0.216364
policiais exajudante,116.000000,0.000212,0.001796,3.034886
policiais tenentecoronel,24.000000,0.000044,0.000441,1.973933
policiais mandados,13.000000,0.000024,0.000253,1.163908
policiais apreendido,18.000000,0.000033,0.000340,2.393616
policiais mandado,13.000000,0.000024,0.000253,1.821930
exprimeiradama bolsonaro,241.000000,0.000441,0.003408,1.406490
exprimeiradama presidente,11.000000,0.000020,0.000218,0.366757
exprimeiradama pl,30.000000,0.000055,0.000539,1.422044
exprimeiradama contra,15.000000,0.000027,0.000288,0.279210
exprimeiradama michelle,229.000000,0.000419,0.003260,4.078099
exprimeiradama tambem,20.000000,0.000037,0.000374,1.217069
exprimeiradama federal,10.000000,0.000018,0.000200,-0.376818
exprimeiradama sao,14.000000,0.000026,0.000271,0.862387
exprimeiradama celular,14.000000,0.000026,0.000271,1.755263
exprimeiradama parte,13.000000,0.000024,0.000253,1.966809
exprimeiradama redes,17.000000,0.000031,0.000323,2.433406
exprimeiradama sociais,14.000000,0.000026,0.000271,2.263251
exprimeiradama hoje,11.000000,0.000020,0.000218,1.200865
exprimeiradama durante,11.000000,0.000020,0.000218,1.239908
exprimeiradama desta,11.000000,0.000020,0.000218,1.339115
exprimeiradama afirmou,11.000000,0.000020,0.000218,1.799755
exprimeiradama acao,10.000000,0.000018,0.000200,1.566870
exprimeiradama filha,11.000000,0.000020,0.000218,1.275727
exprimeiradama policia,15.000000,0.000027,0.000288,0.343316
exprimeiradama pf,13.000000,0.000024,0.000253,-0.024368
exprimeiradama operacao,22.000000,0.000040,0.000407,0.723542
exprimeiradama laura,13.000000,0.000024,0.000253,2.021777
qualquer bolsonaro,31.000000,0.000057,0.000555,-0.766075
qualquer presidente,10.000000,0.000018,0.000200,0.149692
qualquer contra,15.000000,0.000027,0.000288,0.157456
qualquer ser,11.000000,0.000020,0.000218,0.590799
qualquer onde,30.000000,0.000055,0.000539,2.778235
qualquer pais,10.000000,0.000018,0.000200,0.920822
qualquer pode,15.000000,0.000027,0.000288,1.670144
qualquer momento,32.000000,0.000059,0.000571,3.276308
qualquer vacinacao,13.000000,0.000024,0.000253,-0.138793
qualquer forma,10.000000,0.000018,0.000200,2.211502
qualquer motivo,15.000000,0.000027,0.000288,2.676452
qualquer pf,13.000000,0.000024,0.000253,-0.146122
qualquer cartao,11.000000,0.000020,0.000218,0.653954
qualquer adulteracao,23.000000,0.000042,0.000424,2.619879
ha bolsonaro,94.000000,0.000172,0.001491,-0.190261
ha pessoas,10.000000,0.000018,0.000200,0.423077
ha presidente,10.000000,0.000018,0.000200,-0.383801
ha contra,23.000000,0.000042,0.000424,0.051407
ha brasil,25.000000,0.000046,0.000457,0.403512
ha maior,43.000000,0.000079,0.000744,2.706144
ha ainda,53.000000,0.000097,0.000896,1.892558
ha prisao,10.000000,0.000018,0.000200,0.117786
ha dias,10.000000,0.000018,0.000200,1.220237
ha sobre,21.000000,0.000038,0.000391,0.383593
ha tambem,10.000000,0.000018,0.000200,-0.131326
ha federal,10.000000,0.000018,0.000200,-1.032066
ha dois,20.000000,0.000037,0.000374,1.911463
ha ser,41.000000,0.000075,0.000713,1.372982
ha expresidente,21.000000,0.000038,0.000391,-0.403024
ha grupo,43.000000,0.000079,0.000744,2.244326
ha minimo,12.000000,0.000022,0.000236,1.894336
ha anos,67.000000,0.000123,0.001104,2.085199
ha investigacoes,17.000000,0.000031,0.000323,1.964440
ha grande,24.000000,0.000044,0.000441,2.220485
ha vacinacao,31.000000,0.000057,0.000555,0.196752
ha busca,53.000000,0.000097,0.000896,1.491128
ha quatro,11.000000,0.000020,0.000218,1.782479
ha policia,14.000000,0.000026,0.000271,-0.380925
ha dados,16.000000,0.000029,0.000306,0.207763
ha suspeita,52.000000,0.000095,0.000881,3.113912
ha fraude,12.000000,0.000022,0.000236,0.514351
ha investigacao,10.000000,0.000018,0.000200,0.625000
ha operacao,25.000000,0.000046,0.000457,0.196128
ha mandados,53.000000,0.000097,0.000896,2.199616
dados globo,15.000000,0.000027,0.000288,0.940302
dados bolsonaro,220.000000,0.000403,0.003148,-0.526584
dados jair,87.000000,0.000159,0.001392,-0.025222
dados contra,872.000000,0.001596,0.010278,2.500045
dados via,10.000000,0.000018,0.000200,0.216672
dados dia,14.000000,0.000026,0.000271,-0.724706
dados brasil,13.000000,0.000024,0.000253,-1.437071
dados governo,10.000000,0.000018,0.000200,-1.345476
dados sobre,257.000000,0.000470,0.003604,1.701490
dados tambem,17.000000,0.000031,0.000323,-0.787354
dados federal,47.000000,0.000086,0.000805,-0.671160
dados ser,16.000000,0.000029,0.000306,-0.754658
dados estao,15.000000,0.000027,0.000288,-0.087047
dados expresidente,169.000000,0.000309,0.002500,0.495696
dados nesta,15.000000,0.000027,0.000288,-0.707135
dados pais,10.000000,0.000018,0.000200,-0.799328
dados diz,10.000000,0.000018,0.000200,-0.656677
dados celular,16.000000,0.000029,0.000306,0.046890
dados segundo,38.000000,0.000070,0.000666,0.498738
dados corrupcao,113.000000,0.000207,0.001755,2.391444
dados sistema,266.000000,0.000487,0.003713,2.752681
dados parte,14.000000,0.000026,0.000271,0.199013
dados pode,11.000000,0.000020,0.000218,-0.360161
dados anos,14.000000,0.000026,0.000271,-0.667093
dados nome,16.000000,0.000029,0.000306,0.507438
dados informacao,127.000000,0.000232,0.001945,2.691285
dados eua,15.000000,0.000027,0.000288,0.442900
dados faz,31.000000,0.000057,0.000555,0.492235
dados seis,36.000000,0.000066,0.000634,0.932397
dados alvo,11.000000,0.000020,0.000218,-0.489408
dados crime,14.000000,0.000026,0.000271,0.257412
dados ano,30.000000,0.000055,0.000539,0.836371
dados leia,23.000000,0.000042,0.000424,0.801351
dados saude,269.000000,0.000492,0.003750,2.181975
dados noticias,14.000000,0.000026,0.000271,-0.264690
dados casa,10.000000,0.000018,0.000200,-1.523348
dados filha,48.000000,0.000088,0.000821,0.907128
dados informacoes,22.000000,0.000040,0.000407,0.564122
dados vacinacao,1333.000000,0.002440,0.014677,2.771295
dados rio,13.000000,0.000024,0.000253,-0.300352
dados janeiro,10.000000,0.000018,0.000200,-0.686133
dados busca,12.000000,0.000022,0.000236,-1.180913
dados relacao,16.000000,0.000029,0.000306,0.781062
dados sido,18.000000,0.000033,0.000340,0.359003
dados policia,56.000000,0.000102,0.000941,-0.181287
dados familia,15.000000,0.000027,0.000288,0.379327
dados vacinas,38.000000,0.000070,0.000666,1.854090
dados policiais,28.000000,0.000051,0.000506,1.137013
dados entrar,13.000000,0.000024,0.000253,0.726728
dados sistemas,774.000000,0.001417,0.009292,3.845175
dados ministerio,643.000000,0.001177,0.007938,3.222581
dados acordo,16.000000,0.000029,0.000306,0.615376
dados pf,61.000000,0.000112,0.001016,-0.320347
dados agentes,17.000000,0.000031,0.000323,0.839152
dados vacina,189.000000,0.000346,0.002757,1.417436
dados mauro,29.000000,0.000053,0.000522,-0.442291
dados covid,87.000000,0.000159,0.001392,2.260417
dados ordens,11.000000,0.000020,0.000218,-0.898666
dados dezembro,59.000000,0.000108,0.000986,1.754264
dados fraude,20.000000,0.000037,0.000374,-0.161480
dados cartao,70.000000,0.000128,0.001148,0.784404
dados quartafeira,11.000000,0.000020,0.000218,-1.008695
dados investigacao,24.000000,0.000044,0.000441,0.313812
dados operacao,35.000000,0.000064,0.000619,-0.654057
dados falsos,1324.000000,0.002423,0.014594,3.893919
dados cartoes,32.000000,0.000059,0.000571,0.878278
dados buscas,14.000000,0.000026,0.000271,-0.203747
dados cid,23.000000,0.000042,0.000424,-0.843489
dados exajudante,14.000000,0.000026,0.000271,-0.635938
dados ailton,12.000000,0.000022,0.000236,0.014533
dados adulteracao,17.000000,0.000031,0.000323,0.597448
dados falsificacao,14.000000,0.000026,0.000271,0.159294
dados tenentecoronel,12.000000,0.000022,0.000236,-0.275505
dados insercao,10.000000,0.000018,0.000200,-0.230262
dados certificados,26.000000,0.000048,0.000474,1.105194
dados laura,19.000000,0.000035,0.000357,0.559363
entrar bolsonaro,38.000000,0.000070,0.000666,-0.369364
entrar nunca,10.000000,0.000018,0.000200,1.792142
entrar contra,22.000000,0.000040,0.000407,0.733560
entrar prisao,17.000000,0.000031,0.000323,1.375019
entrar federal,15.000000,0.000027,0.000288,0.100004
entrar pais,39.000000,0.000071,0.000681,2.474910
entrar politica,24.000000,0.000044,0.000441,2.000331
entrar pode,25.000000,0.000046,0.000457,2.374081
entrar anos,12.000000,0.000022,0.000236,1.092018
entrar eua,111.000000,0.000203,0.001727,4.357641
entrar crime,13.000000,0.000024,0.000253,2.096565
entrar vacinacao,31.000000,0.000057,0.000555,0.923356
entrar unidos,75.000000,0.000137,0.001221,3.437927
entrar estados,78.000000,0.000143,0.001264,3.412111
entrar policia,10.000000,0.000018,0.000200,0.009208
entrar vacina,17.000000,0.000031,0.000323,0.922164
entrar cartao,18.000000,0.000033,0.000340,1.339542
sistemas ministro,11.000000,0.000020,0.000218,0.162312
sistemas bolsonaro,64.000000,0.000117,0.001060,-0.816243
sistemas sendo,46.000000,0.000084,0.000790,2.272391
sistemas jair,19.000000,0.000035,0.000357,-0.601605
sistemas pessoas,58.000000,0.000106,0.000971,1.939364
sistemas tambem,10.000000,0.000018,0.000200,-0.372897
sistemas federal,20.000000,0.000037,0.000374,-0.580490
sistemas sao,23.000000,0.000042,0.000424,0.462005
sistemas estao,54.000000,0.000099,0.000911,2.138972
sistemas expresidente,34.000000,0.000062,0.000603,-0.162757
sistemas segundo,19.000000,0.000035,0.000357,0.750676
sistemas corrupcao,107.000000,0.000196,0.001672,3.281971
sistemas todo,44.000000,0.000081,0.000759,2.398742
sistemas informacao,121.000000,0.000221,0.001864,3.587974
sistemas faz,12.000000,0.000022,0.000236,0.488240
sistemas saude,690.000000,0.001263,0.008429,4.069040
sistemas casa,10.000000,0.000018,0.000200,-0.578263
sistemas nacional,11.000000,0.000020,0.000218,1.017887
sistemas filha,14.000000,0.000026,0.000271,0.620070
sistemas informacoes,11.000000,0.000020,0.000218,0.816060
sistemas busca,13.000000,0.000024,0.000253,-0.155785
sistemas sido,15.000000,0.000027,0.000288,1.121767
sistemas policia,24.000000,0.000044,0.000441,-0.083499
sistemas policiais,11.000000,0.000020,0.000218,1.147789
sistemas dados,24.000000,0.000044,0.000441,0.371657
sistemas ministerio,667.000000,0.001221,0.008189,4.204312
sistemas acordo,15.000000,0.000027,0.000288,1.495923
sistemas pf,87.000000,0.000159,0.001392,0.979772
sistemas agentes,32.000000,0.000059,0.000571,2.416760
sistemas mauro,21.000000,0.000038,0.000391,0.180022
sistemas dezembro,16.000000,0.000029,0.000306,1.394401
sistemas operacao,35.000000,0.000064,0.000619,0.291029
sistemas cid,19.000000,0.000035,0.000357,-0.089459
sistemas exajudante,11.000000,0.000020,0.000218,0.067986
sistemas tenentecoronel,10.000000,0.000018,0.000200,0.487259
sistemas mandados,42.000000,0.000077,0.000728,1.725423
associacao bolsonaro,10.000000,0.000018,0.000200,-1.772964
associacao corrupcao,15.000000,0.000027,0.000288,2.216769
associacao crimes,84.000000,0.000154,0.001350,3.580705
associacao vacinacao,33.000000,0.000060,0.000587,0.917278
associacao criminosa,327.000000,0.000598,0.004441,5.494764
associacao dados,233.000000,0.000426,0.003309,3.544219
associacao sistemas,112.000000,0.000205,0.001741,3.756765
associacao falsos,190.000000,0.000348,0.002769,3.797193
associacao inserir,24.000000,0.000044,0.000441,3.187458
associacao insercao,220.000000,0.000403,0.003148,4.705444
ministerio ministro,13.000000,0.000024,0.000253,-0.107801
ministerio bolsonaro,146.000000,0.000267,0.002198,-0.428686
ministerio sendo,53.000000,0.000097,0.000896,1.976874
ministerio jair,52.000000,0.000095,0.000881,-0.031967
ministerio pessoas,69.000000,0.000126,0.001134,1.675860
ministerio presidente,13.000000,0.000024,0.000253,-0.800175
ministerio pl,17.000000,0.000031,0.000323,-0.479925
ministerio contra,52.000000,0.000095,0.000881,0.188418
ministerio dia,14.000000,0.000026,0.000271,-0.216787
ministerio brasil,12.000000,0.000022,0.000236,-1.009195
ministerio governo,12.000000,0.000022,0.000236,-0.655236
ministerio sobre,17.000000,0.000031,0.000323,-0.506454
ministerio disse,11.000000,0.000020,0.000218,-0.042784
ministerio tambem,24.000000,0.000044,0.000441,0.065405
ministerio justica,37.000000,0.000068,0.000650,1.594892
ministerio federal,87.000000,0.000159,0.001392,0.452519
ministerio sao,26.000000,0.000048,0.000474,0.147441
ministerio brasileiro,13.000000,0.000024,0.000253,0.877676
ministerio estao,62.000000,0.000113,0.001031,1.839956
ministerio expresidente,82.000000,0.000150,0.001321,0.280435
ministerio onde,11.000000,0.000020,0.000218,0.562702
ministerio publico,192.000000,0.000351,0.002795,3.523702
ministerio nesta,17.000000,0.000031,0.000323,-0.074053
ministerio diz,10.000000,0.000018,0.000200,-0.148759
ministerio alexandre,16.000000,0.000029,0.000306,0.324142
ministerio segundo,28.000000,0.000051,0.000506,0.701275
ministerio politica,11.000000,0.000020,0.000218,-0.185170
ministerio grupo,13.000000,0.000024,0.000253,0.369338
ministerio todo,42.000000,0.000077,0.000728,1.915055
ministerio objetivo,18.000000,0.000033,0.000340,1.386663
ministerio apos,11.000000,0.000020,0.000218,-0.273308
ministerio parte,10.000000,0.000018,0.000200,0.370459
ministerio deve,12.000000,0.000022,0.000236,0.718068
ministerio faz,11.000000,0.000020,0.000218,-0.035938
ministerio seis,13.000000,0.000024,0.000253,0.421746
ministerio alvo,10.000000,0.000018,0.000200,-0.076800
ministerio leia,12.000000,0.000022,0.000236,0.658682
ministerio saude,1086.000000,0.001988,0.012365,4.085438
ministerio acao,11.000000,0.000020,0.000218,0.328194
ministerio casa,23.000000,0.000042,0.000424,-0.182521
ministerio nacional,14.000000,0.000026,0.000271,0.821882
ministerio informacoes,12.000000,0.000022,0.000236,0.465905
ministerio vacinacao,56.000000,0.000102,0.000941,0.109378
ministerio alem,11.000000,0.000020,0.000218,0.278598
ministerio rio,80.000000,0.000146,0.001293,2.024644
ministerio janeiro,48.000000,0.000088,0.000821,1.390401
ministerio busca,70.000000,0.000128,0.001148,1.090594
ministerio presos,11.000000,0.000020,0.000218,0.698276
ministerio sido,29.000000,0.000053,0.000522,1.343846
ministerio policia,47.000000,0.000086,0.000805,0.151428
ministerio registro,11.000000,0.000020,0.000218,0.929633
ministerio gabinete,14.000000,0.000026,0.000271,1.137839
ministerio dados,38.000000,0.000070,0.000666,0.394022
ministerio sistemas,38.000000,0.000070,0.000666,1.339108
ministerio acordo,11.000000,0.000020,0.000218,0.748601
ministerio suspeita,12.000000,0.000022,0.000236,0.968837
ministerio depoimento,10.000000,0.000018,0.000200,0.607064
ministerio pf,106.000000,0.000194,0.001658,0.740136
ministerio exercito,11.000000,0.000020,0.000218,0.409061
ministerio agentes,31.000000,0.000057,0.000555,1.947845
ministerio vacina,29.000000,0.000053,0.000522,0.050904
ministerio mauro,36.000000,0.000066,0.000634,0.281851
ministerio ordens,12.000000,0.000022,0.000236,-0.303736
ministerio dezembro,29.000000,0.000053,0.000522,1.551941
ministerio fraude,13.000000,0.000024,0.000253,-0.084344
ministerio cartao,20.000000,0.000037,0.000374,0.039559
ministerio quartafeira,11.000000,0.000020,0.000218,-0.500777
ministerio suposta,20.000000,0.000037,0.000374,1.340007
ministerio guilherme,10.000000,0.000018,0.000200,0.996236
ministerio investigacao,16.000000,0.000029,0.000306,0.416266
ministerio operacao,51.000000,0.000093,0.000866,0.230340
ministerio celulares,11.000000,0.000020,0.000218,0.488721
ministerio buscas,12.000000,0.000022,0.000236,0.150021
ministerio apreensao,16.000000,0.000029,0.000306,-0.365615
ministerio cid,45.000000,0.000082,0.000775,0.335598
ministerio exajudante,19.000000,0.000035,0.000357,0.177363
ministerio max,10.000000,0.000018,0.000200,1.055535
ministerio adulteracao,13.000000,0.000024,0.000253,0.837102
ministerio falsificacao,11.000000,0.000020,0.000218,0.426050
ministerio venire,15.000000,0.000027,0.000288,0.566160
ministerio insercao,12.000000,0.000022,0.000236,0.459979
ministerio mandados,132.000000,0.000242,0.002012,2.433389
ministerio certificados,21.000000,0.000038,0.000391,1.399539
suspeito contra,233.000000,0.000426,0.003309,2.953022
suspeito sobre,27.000000,0.000049,0.000490,1.220978
suspeito ter,25.000000,0.000046,0.000457,1.903159
suspeito sistema,11.000000,0.000020,0.000218,1.339808
suspeito vacinacao,310.000000,0.000567,0.004241,3.085408
suspeito dados,290.000000,0.000531,0.004003,3.691126
suspeito esquema,18.000000,0.000033,0.000340,2.411555
suspeito cartao,23.000000,0.000042,0.000424,1.444131
suspeito falsos,264.000000,0.000483,0.003689,4.054183
suspeito inserir,256.000000,0.000469,0.003592,5.482647
suspeito falsificacao,12.000000,0.000022,0.000236,1.777871
esquema bolsonaro,86.000000,0.000157,0.001378,0.034073
esquema jair,25.000000,0.000046,0.000457,0.227684
esquema contra,70.000000,0.000128,0.001148,1.477689
esquema federal,11.000000,0.000020,0.000218,-0.623475
esquema expresidente,45.000000,0.000082,0.000775,0.672397
esquema carlos,15.000000,0.000027,0.000288,1.631782
esquema saude,22.000000,0.000040,0.000407,1.178243
esquema filha,16.000000,0.000029,0.000306,1.308454
esquema vacinacao,205.000000,0.000375,0.002960,2.399055
esquema policia,12.000000,0.000022,0.000236,-0.221794
esquema gabinete,27.000000,0.000049,0.000490,2.786638
esquema dados,88.000000,0.000161,0.001407,2.225792
esquema ministerio,23.000000,0.000042,0.000424,1.391868
esquema pf,20.000000,0.000037,0.000374,0.064448
esquema vacina,51.000000,0.000093,0.000866,1.607452
esquema fraude,97.000000,0.000178,0.001533,2.917437
esquema cartao,19.000000,0.000035,0.000357,0.980285
esquema operacao,15.000000,0.000027,0.000288,-0.001417
esquema falsos,14.000000,0.000026,0.000271,0.844501
esquema cartoes,77.000000,0.000141,0.001250,3.256285
esquema adulteracao,15.000000,0.000027,0.000288,1.972222
esquema falsificacao,113.000000,0.000207,0.001755,3.747562
esquema certificados,15.000000,0.000027,0.000288,2.055085
acordo globo,18.000000,0.000033,0.000340,2.716893
acordo bolsonaro,54.000000,0.000099,0.000911,-0.336958
acordo tambem,13.000000,0.000024,0.000253,0.538651
acordo federal,52.000000,0.000095,0.000881,1.024206
acordo ser,13.000000,0.000024,0.000253,0.631972
acordo expresidente,16.000000,0.000029,0.000306,-0.267344
acordo investigacoes,17.000000,0.000031,0.000323,2.372053
acordo armas,11.000000,0.000020,0.000218,2.047400
acordo informacoes,30.000000,0.000055,0.000539,2.468546
acordo policia,41.000000,0.000075,0.000713,1.101203
acordo dados,15.000000,0.000027,0.000288,0.550837
acordo pf,83.000000,0.000152,0.001336,1.581889
acordo investigacao,20.000000,0.000037,0.000374,1.725760
acordo operacao,22.000000,0.000040,0.000407,0.475907
acordo cid,16.000000,0.000029,0.000306,0.387875
acordo ailton,13.000000,0.000024,0.000253,1.688845
suspeita bolsonaro,76.000000,0.000139,0.001235,0.138016
suspeita jair,21.000000,0.000038,0.000391,0.280887
suspeita camara,14.000000,0.000026,0.000271,2.093708
suspeita contra,41.000000,0.000075,0.000713,1.170322
suspeita sobre,20.000000,0.000037,0.000374,0.875640
suspeita expresidente,35.000000,0.000064,0.000619,0.648639
suspeita grupo,56.000000,0.000102,0.000941,3.049316
suspeita sistema,14.000000,0.000026,0.000271,1.535736
suspeita carlos,15.000000,0.000027,0.000288,1.859338
suspeita eua,12.000000,0.000022,0.000236,1.947250
suspeita saude,14.000000,0.000026,0.000271,0.953814
suspeita filha,26.000000,0.000048,0.000474,2.021518
suspeita vacinacao,234.000000,0.000428,0.003322,2.758923
suspeita policia,12.000000,0.000022,0.000236,0.005762
suspeita gabinete,15.000000,0.000027,0.000288,2.426407
suspeita dados,76.000000,0.000139,0.001235,2.306745
suspeita sistemas,11.000000,0.000020,0.000218,1.318992
suspeita ministerio,16.000000,0.000029,0.000306,1.256519
suspeita esquema,18.000000,0.000033,0.000340,2.366321
suspeita vacina,30.000000,0.000055,0.000539,1.304381
suspeita fraude,99.000000,0.000181,0.001561,3.165402
suspeita cartao,44.000000,0.000081,0.000759,2.047592
suspeita falsos,38.000000,0.000070,0.000666,2.070586
suspeita cartoes,96.000000,0.000176,0.001519,3.704384
suspeita inserir,10.000000,0.000018,0.000200,2.194821
suspeita adulteracao,21.000000,0.000038,0.000391,2.536251
suspeita falsificacao,43.000000,0.000079,0.000744,3.008930
fake bolsonaro,51.000000,0.000093,0.000866,-0.092721
fake agora,11.000000,0.000020,0.000218,1.364648
fake camara,18.000000,0.000033,0.000340,2.513194
fake contra,20.000000,0.000037,0.000374,0.620654
fake news,315.000000,0.000577,0.004300,5.121317
fake governo,17.000000,0.000031,0.000323,1.080818
fake sobre,13.000000,0.000024,0.000253,0.613029
fake federal,10.000000,0.000018,0.000200,-0.323057
fake ser,12.000000,0.000022,0.000236,0.853326
depoimento ministro,13.000000,0.000024,0.000253,0.932324
depoimento bolsonaro,41.000000,0.000075,0.000713,-0.658597
depoimento jair,10.000000,0.000018,0.000200,-0.640502
depoimento acesso,18.000000,0.000033,0.000340,2.618104
depoimento ainda,181.000000,0.000331,0.002654,3.482150
depoimento sobre,65.000000,0.000119,0.001075,1.874844
depoimento federal,127.000000,0.000232,0.001945,1.870922
depoimento expresidente,32.000000,0.000059,0.000571,0.379576
depoimento nesta,171.000000,0.000313,0.002525,3.274522
depoimento moraes,11.000000,0.000020,0.000218,0.639788
depoimento defesa,17.000000,0.000031,0.000323,2.116106
depoimento brasilia,25.000000,0.000046,0.000457,1.450596
depoimento apos,17.000000,0.000031,0.000323,1.202134
depoimento assim,10.000000,0.000018,0.000200,1.667936
depoimento hoje,37.000000,0.000068,0.000650,2.120027
depoimento deve,13.000000,0.000024,0.000253,1.838236
depoimento desta,20.000000,0.000037,0.000374,1.643090
depoimento inquerito,12.000000,0.000022,0.000236,1.789263
depoimento casa,10.000000,0.000018,0.000200,0.024695
depoimento caso,19.000000,0.000035,0.000357,1.520761
depoimento policia,133.000000,0.000243,0.002025,2.231754
depoimento pf,117.000000,0.000214,0.001809,1.878996
depoimento fraude,10.000000,0.000018,0.000200,0.693416
depoimento quartafeira,69.000000,0.000126,0.001134,2.375559
depoimento quarta,125.000000,0.000229,0.001918,4.397602
depoimento suposta,16.000000,0.000029,0.000306,2.156988
depoimento operacao,69.000000,0.000126,0.001134,1.572745
depoimento venire,10.000000,0.000018,0.000200,1.200819
apura bolsonaro,42.000000,0.000077,0.000728,-0.386406
apura jair,21.000000,0.000038,0.000391,0.349528
apura contra,23.000000,0.000042,0.000424,0.660886
apura sobre,27.000000,0.000049,0.000490,1.244386
apura expresidente,52.000000,0.000095,0.000881,1.113177
apura grupo,20.000000,0.000037,0.000374,2.088338
apura sistema,16.000000,0.000029,0.000306,1.737909
apura crimes,10.000000,0.000018,0.000200,1.403946
apura saude,11.000000,0.000020,0.000218,0.781294
apura digitais,72.000000,0.000132,0.001177,4.171523
apura vacinacao,121.000000,0.000221,0.001864,2.168034
apura criminosa,11.000000,0.000020,0.000218,2.054172
apura dados,123.000000,0.000225,0.001891,2.856838
apura associacao,10.000000,0.000018,0.000200,2.191901
apura ministerio,18.000000,0.000033,0.000340,1.442944
apura esquema,34.000000,0.000062,0.000603,3.070951
apura suspeita,28.000000,0.000051,0.000506,3.104352
apura vacina,25.000000,0.000046,0.000457,1.190701
apura familiares,19.000000,0.000035,0.000357,3.018289
apura fraude,70.000000,0.000128,0.001148,2.887419
apura cartao,21.000000,0.000038,0.000391,1.376567
apura suposta,30.000000,0.000055,0.000539,3.033690
apura falsos,72.000000,0.000132,0.001177,2.778308
