Number of pairs,500350.000000
Number of unique pairs,14656
Average pair frequency,34.139602
Pair entropy,8.895257

Pair,Frequency,Proportion,Entropy Term,Mutual Information
brasil numero,14.000000,0.000028,0.000293,0.470842
brasil ha,15.000000,0.000030,0.000312,-0.477031
brasil congresso,36.000000,0.000072,0.000686,-0.444014
brasil tera,17.000000,0.000034,0.000350,0.664998
brasil deputado,24.000000,0.000048,0.000477,0.374799
brasil intervencao,10.000000,0.000020,0.000216,-0.510874
brasil vem,19.000000,0.000038,0.000387,0.735144
brasil ver,11.000000,0.000022,0.000236,-0.074002
brasil assista,19.000000,0.000038,0.000387,0.686796
brasil pouco,10.000000,0.000020,0.000216,0.153914
brasil r,48.000000,0.000096,0.000888,0.032240
brasil inicio,19.000000,0.000038,0.000387,0.593902
brasil filho,20.000000,0.000040,0.000405,0.709017
brasil policia,13.000000,0.000026,0.000274,-0.689980
brasil secretario,13.000000,0.000026,0.000274,-0.154552
brasil patriotas,25.000000,0.000050,0.000495,0.857644
brasil forcas,18.000000,0.000036,0.000368,-0.039553
brasil armadas,11.000000,0.000022,0.000236,-0.025212
brasil pra,29.000000,0.000058,0.000565,0.161429
brasil gente,19.000000,0.000038,0.000387,0.175970
brasil voce,29.000000,0.000058,0.000565,0.627554
brasil forca,28.000000,0.000056,0.000548,0.683955
brasil terroristas,40.000000,0.000080,0.000754,0.847062
brasil flavio,15.000000,0.000030,0.000312,0.130078
brasil dino,13.000000,0.000026,0.000274,-0.131995
brasil onde,20.000000,0.000040,0.000405,-0.106677
brasil maior,22.000000,0.000044,0.000441,0.460921
brasil historia,16.000000,0.000032,0.000331,0.315080
brasil mundo,102.000000,0.000204,0.001732,1.949163
brasil cerimonia,15.000000,0.000030,0.000312,0.300056
brasil violencia,14.000000,0.000028,0.000293,0.474073
brasil invasao,29.000000,0.000058,0.000565,0.581283
brasil costa,15.000000,0.000030,0.000312,0.333608
brasil bilhoes,37.000000,0.000074,0.000703,0.915877
brasil desde,22.000000,0.000044,0.000441,-0.114824
brasil fonte,18.000000,0.000036,0.000368,0.329679
brasil pois,10.000000,0.000020,0.000216,-0.224883
brasil outro,24.000000,0.000048,0.000477,1.022826
brasil bolsonarista,12.000000,0.000024,0.000255,0.215533
brasil periodo,13.000000,0.000026,0.000274,0.377564
brasil nada,16.000000,0.000032,0.000331,0.261012
brasil gasolina,14.000000,0.000028,0.000293,-0.011186
brasil populacao,11.000000,0.000022,0.000236,-0.015162
brasil militares,11.000000,0.000022,0.000236,-0.242338
brasil golpistas,11.000000,0.000022,0.000236,-0.417254
brasil ministra,21.000000,0.000042,0.000423,0.364837
brasil mil,12.000000,0.000024,0.000255,-0.398785
brasil ordem,17.000000,0.000034,0.000350,0.378123
brasil janja,19.000000,0.000038,0.000387,0.569997
brasil policiais,13.000000,0.000026,0.000274,0.258376
brasil manifestacao,128.000000,0.000256,0.002116,2.477588
brasil invadiram,17.000000,0.000034,0.000350,-0.015162
florida governo,29.000000,0.000058,0.000565,0.736679
florida brasil,16.000000,0.000032,0.000331,0.359531
florida presidente,10.000000,0.000020,0.000216,-0.219365
florida bolsonaro,47.000000,0.000094,0.000871,0.244376
florida lula,11.000000,0.000022,0.000236,-0.574999
florida dia,12.000000,0.000024,0.000255,1.059664
florida pedido,14.000000,0.000028,0.000293,2.474396
florida expresidente,27.000000,0.000054,0.000530,1.221497
florida jair,10.000000,0.000020,0.000216,-0.083229
florida estados,32.000000,0.000064,0.000618,2.916585
florida unidos,32.000000,0.000064,0.000618,3.129803
florida assinou,18.000000,0.000036,0.000368,3.075086
florida apos,12.000000,0.000024,0.000255,1.012507
florida crimes,43.000000,0.000086,0.000805,3.453438
florida eua,42.000000,0.000084,0.000788,3.225348
florida dias,13.000000,0.000026,0.000274,1.627098
florida fim,12.000000,0.000024,0.000255,2.117080
florida disse,44.000000,0.000088,0.000821,2.500970
florida parte,10.000000,0.000020,0.000216,1.534789
florida dois,15.000000,0.000030,0.000312,2.558149
florida sera,11.000000,0.000022,0.000236,1.444111
florida antes,28.000000,0.000056,0.000548,2.715558
florida mandato,10.000000,0.000020,0.000216,2.015674
florida dezembro,24.000000,0.000048,0.000477,2.922421
florida afirmou,14.000000,0.000028,0.000293,1.883358
florida deputado,18.000000,0.000036,0.000368,2.656717
florida secretario,10.000000,0.000020,0.000216,2.152684
florida onde,74.000000,0.000148,0.001304,3.771256
florida desde,10.000000,0.000020,0.000216,1.666319
presidente governo,137.000000,0.000274,0.002246,-0.389129
presidente brasil,358.000000,0.000715,0.005182,0.788983
presidente florida,10.000000,0.000020,0.000216,-0.219365
presidente bolsonaro,1300.000000,0.002598,0.015467,0.885854
presidente brasileiros,23.000000,0.000046,0.000459,-0.007629
presidente veja,18.000000,0.000036,0.000368,0.021899
presidente porque,12.000000,0.000024,0.000255,-0.582124
presidente alem,21.000000,0.000042,0.000423,-0.206536
presidente tambem,103.000000,0.000206,0.001747,0.330747
presidente posse,185.000000,0.000370,0.002922,0.840689
presidente lula,1901.000000,0.003799,0.021173,1.898748
presidente pode,39.000000,0.000078,0.000737,0.355683
presidente ser,55.000000,0.000110,0.001002,-0.393002
presidente general,29.000000,0.000058,0.000565,0.522311
presidente alvorada,14.000000,0.000028,0.000293,0.053516
presidente tudo,50.000000,0.000100,0.000920,0.511873
presidente manifestantes,10.000000,0.000020,0.000216,-1.233717
presidente fez,46.000000,0.000092,0.000854,0.624973
presidente discurso,26.000000,0.000052,0.000513,0.300829
presidente todos,206.000000,0.000412,0.003209,1.259547
presidente agora,50.000000,0.000100,0.000920,0.008208
presidente decretos,44.000000,0.000088,0.000821,1.127762
presidente dia,109.000000,0.000218,0.001837,0.587612
presidente anos,38.000000,0.000076,0.000720,-0.541629
presidente qualquer,17.000000,0.000034,0.000350,0.224252
presidente aqui,10.000000,0.000020,0.000216,-0.384280
presidente trabalho,18.000000,0.000036,0.000368,-0.009738
presidente conta,12.000000,0.000024,0.000255,-0.039565
presidente redes,49.000000,0.000098,0.000904,0.389989
presidente sociais,34.000000,0.000068,0.000652,-0.060822
presidente twitter,21.000000,0.000042,0.000423,0.244405
presidente psol,38.000000,0.000076,0.000720,0.678686
presidente nesta,26.000000,0.000052,0.000513,-0.209997
presidente expresidente,93.000000,0.000186,0.001597,-0.220233
presidente jair,587.000000,0.001173,0.007917,1.310718
presidente pl,237.000000,0.000474,0.003626,1.133113
presidente junto,28.000000,0.000056,0.000548,1.081242
presidente supremo,16.000000,0.000032,0.000331,-0.771921
presidente tribunal,44.000000,0.000088,0.000821,0.191798
presidente federal,69.000000,0.000138,0.001226,-0.456897
presidente stf,30.000000,0.000060,0.000583,-0.567077
presidente partido,77.000000,0.000154,0.001351,1.160783
presidente contra,26.000000,0.000052,0.000513,-0.841999
presidente democracia,26.000000,0.000052,0.000513,-0.299945
presidente paulo,19.000000,0.000038,0.000387,-0.241188
presidente ministerio,20.000000,0.000040,0.000405,-0.751181
presidente deus,15.000000,0.000030,0.000312,0.023329
presidente primeira,28.000000,0.000056,0.000548,0.479934
presidente vamos,17.000000,0.000034,0.000350,-0.232352
presidente estados,37.000000,0.000074,0.000703,0.383274
presidente unidos,34.000000,0.000068,0.000652,0.511934
presidente hoje,24.000000,0.000048,0.000477,-0.334150
presidente exercito,10.000000,0.000020,0.000216,-0.791884
presidente luiz,901.000000,0.001801,0.011380,3.051413
presidente inacio,913.000000,0.001825,0.011507,3.133373
presidente silva,919.000000,0.001837,0.011571,2.847903
presidente pt,738.000000,0.001475,0.009615,2.523318
presidente assinou,97.000000,0.000194,0.001657,2.080932
presidente neste,45.000000,0.000090,0.000838,0.317230
presidente domingo,36.000000,0.000072,0.000686,-0.218242
presidente apos,114.000000,0.000228,0.001911,0.585305
presidente medidas,41.000000,0.000082,0.000771,0.630565
presidente area,10.000000,0.000020,0.000216,-0.261398
presidente ministros,53.000000,0.000106,0.000970,1.160660
presidente programa,17.000000,0.000034,0.000350,0.048511
presidente medida,43.000000,0.000086,0.000805,0.481328
presidente petrobras,38.000000,0.000076,0.000720,0.987803
presidente uniao,22.000000,0.000044,0.000441,-0.130348
presidente deve,27.000000,0.000054,0.000530,0.202793
presidente brasileira,12.000000,0.000024,0.000255,-0.651409
presidente nacional,118.000000,0.000236,0.001970,0.509244
presidente ministro,67.000000,0.000134,0.001194,-0.031601
presidente defesa,24.000000,0.000048,0.000477,0.491189
presidente mourao,41.000000,0.000082,0.000771,1.209457
presidente apoiadores,29.000000,0.000058,0.000565,-0.320012
presidente apenas,11.000000,0.000022,0.000236,-0.502214
presidente deste,19.000000,0.000038,0.000387,0.049533
presidente sigilo,20.000000,0.000040,0.000405,-0.164877
presidente anistia,17.000000,0.000034,0.000350,0.446239
presidente armas,37.000000,0.000074,0.000703,-0.113488
presidente povo,76.000000,0.000152,0.001335,0.538853
presidente brasileiro,42.000000,0.000084,0.000788,0.478121
presidente decreto,65.000000,0.000130,0.001163,0.468358
presidente voces,15.000000,0.000030,0.000312,0.329784
presidente durante,30.000000,0.000060,0.000583,-0.405467
presidente sobre,51.000000,0.000102,0.000937,-0.391934
presidente publica,15.000000,0.000030,0.000312,-0.714923
presidente moraes,17.000000,0.000034,0.000350,-0.114202
presidente quer,19.000000,0.000038,0.000387,0.310334
presidente novo,44.000000,0.000088,0.000821,-0.148993
presidente diz,33.000000,0.000066,0.000635,0.146933
presidente menos,16.000000,0.000032,0.000331,0.100827
presidente impostos,10.000000,0.000020,0.000216,-0.480174
presidente vai,68.000000,0.000136,0.001210,0.154951
presidente atos,50.000000,0.000100,0.000920,0.038464
presidente seguranca,30.000000,0.000060,0.000583,-0.275821
presidente fazer,20.000000,0.000040,0.000405,-0.238127
presidente eua,74.000000,0.000148,0.001304,1.113250
presidente politica,26.000000,0.000052,0.000513,-0.574095
presidente messias,131.000000,0.000262,0.002159,2.320947
presidente toda,15.000000,0.000030,0.000312,0.166100
presidente poder,25.000000,0.000050,0.000495,-0.162206
presidente estao,31.000000,0.000062,0.000600,-0.137406
presidente deu,42.000000,0.000084,0.000788,1.294501
presidente dias,45.000000,0.000090,0.000838,0.190318
presidente leia,19.000000,0.000038,0.000387,-0.032247
presidente grande,15.000000,0.000030,0.000312,-0.314063
presidente fim,48.000000,0.000096,0.000888,0.824881
presidente ainda,67.000000,0.000134,0.001194,0.212915
presidente frente,22.000000,0.000044,0.000441,-0.146527
presidente alguns,11.000000,0.000022,0.000236,-0.039794
presidente enquanto,11.000000,0.000022,0.000236,-0.238465
presidente outros,15.000000,0.000030,0.000312,-0.304832
presidente casa,23.000000,0.000046,0.000459,-0.038360
presidente grupo,27.000000,0.000054,0.000530,0.030268
presidente pessoas,18.000000,0.000036,0.000368,-0.729348
presidente estado,27.000000,0.000054,0.000530,-0.159430
presidente brasilia,46.000000,0.000092,0.000854,-0.458627
presidente disse,104.000000,0.000208,0.001762,0.682678
presidente sao,32.000000,0.000064,0.000618,-0.625461
presidente petista,31.000000,0.000062,0.000600,0.607454
presidente hora,21.000000,0.000042,0.000423,0.717089
presidente nome,12.000000,0.000024,0.000255,0.127260
presidente foto,17.000000,0.000034,0.000350,0.108529
presidente cargo,20.000000,0.000040,0.000405,-0.072761
presidente republica,427.000000,0.000853,0.006030,2.629717
presidente momento,10.000000,0.000020,0.000216,-0.536900
presidente sistema,11.000000,0.000022,0.000236,0.037277
presidente ai,36.000000,0.000072,0.000686,1.237848
presidente acoes,21.000000,0.000042,0.000423,0.242495
presidente quatro,13.000000,0.000026,0.000274,-0.182162
presidente janeiro,24.000000,0.000048,0.000477,-0.043336
presidente politicas,36.000000,0.000072,0.000686,0.755125
presidente pais,59.000000,0.000118,0.001067,0.077087
presidente diante,12.000000,0.000024,0.000255,0.227343
presidente diario,14.000000,0.000028,0.000293,0.185019
presidente oficial,24.000000,0.000048,0.000477,0.467908
presidente ter,32.000000,0.000064,0.000618,-0.136991
presidente verdade,13.000000,0.000026,0.000274,0.268672
presidente apoio,33.000000,0.000066,0.000635,0.788455
presidente planalto,33.000000,0.000066,0.000635,-0.292532
presidente dois,18.000000,0.000036,0.000368,0.061978
presidente primeiro,38.000000,0.000076,0.000720,0.260791
presidente faixa,21.000000,0.000042,0.000423,0.259820
presidente camara,39.000000,0.000078,0.000737,1.136574
presidente deputados,26.000000,0.000052,0.000513,0.454163
presidente deixou,46.000000,0.000092,0.000854,1.374603
presidente faz,19.000000,0.000038,0.000387,0.195313
presidente antidemocraticos,11.000000,0.000022,0.000236,-0.050723
presidente militar,28.000000,0.000056,0.000548,0.170263
presidente eleicao,17.000000,0.000034,0.000350,0.106469
presidente golpe,15.000000,0.000030,0.000312,-0.049091
presidente eleicoes,13.000000,0.000026,0.000274,-0.676317
presidente via,10.000000,0.000020,0.000216,-0.474320
presidente fala,15.000000,0.000030,0.000312,0.286982
presidente sigilos,15.000000,0.000030,0.000312,0.211677
presidente federais,19.000000,0.000038,0.000387,0.261866
presidente esquerda,16.000000,0.000032,0.000331,-0.083305
presidente sera,25.000000,0.000050,0.000495,-0.413402
presidente meio,32.000000,0.000064,0.000618,0.365585
presidente df,12.000000,0.000024,0.000255,-0.415203
presidente acesso,30.000000,0.000060,0.000583,0.640072
presidente so,28.000000,0.000056,0.000548,-0.251491
presidente antes,25.000000,0.000050,0.000495,-0.076264
presidente mandato,38.000000,0.000076,0.000720,0.672182
presidente alexandre,32.000000,0.000064,0.000618,0.600841
presidente desoneracao,10.000000,0.000020,0.000216,0.054939
presidente justica,13.000000,0.000026,0.000274,-1.048856
presidente havia,16.000000,0.000032,0.000331,0.213460
presidente assim,17.000000,0.000034,0.000350,-0.028091
presidente sempre,44.000000,0.000088,0.000821,0.822032
presidente sendo,11.000000,0.000022,0.000236,-0.677882
presidente bolsonaristas,15.000000,0.000030,0.000312,-0.806028
presidente ano,20.000000,0.000040,0.000405,-0.454557
presidente eleitoral,32.000000,0.000064,0.000618,0.720643
presidente politico,13.000000,0.000026,0.000274,-0.269006
presidente todas,15.000000,0.000030,0.000312,-0.219365
presidente dezembro,16.000000,0.000032,0.000331,-0.161538
presidente ministerios,10.000000,0.000020,0.000216,-0.567671
presidente nunca,19.000000,0.000038,0.000387,0.189295
presidente video,19.000000,0.000038,0.000387,-0.300511
presidente governador,16.000000,0.000032,0.000331,-0.254108
presidente deixa,150.000000,0.000300,0.002432,2.545844
presidente situacao,17.000000,0.000034,0.000350,0.559336
presidente afirmou,49.000000,0.000098,0.000904,0.457628
presidente plano,10.000000,0.000020,0.000216,-0.006271
presidente la,12.000000,0.000024,0.000255,0.066635
presidente eleito,129.000000,0.000258,0.002130,2.269543
presidente vez,18.000000,0.000036,0.000368,-0.102213
presidente milhoes,21.000000,0.000042,0.000423,0.177837
presidente noticia,15.000000,0.000030,0.000312,0.368422
presidente palacio,35.000000,0.000070,0.000669,-0.298408
presidente melhor,33.000000,0.000066,0.000635,1.067094
presidente segundo,24.000000,0.000048,0.000477,-0.411737
presidente tres,22.000000,0.000044,0.000441,-0.231685
presidente acordo,10.000000,0.000020,0.000216,-0.397046
presidente ha,15.000000,0.000030,0.000312,-0.585923
presidente congresso,90.000000,0.000180,0.001551,0.363384
presidente tera,12.000000,0.000024,0.000255,0.207799
presidente deputado,23.000000,0.000046,0.000459,0.223347
presidente intervencao,57.000000,0.000114,0.001034,1.120700
presidente vem,13.000000,0.000026,0.000274,0.246761
presidente ver,12.000000,0.000024,0.000255,-0.095884
presidente assista,146.000000,0.000292,0.002375,2.617071
presidente r,16.000000,0.000032,0.000331,-1.175265
presidente inicio,11.000000,0.000022,0.000236,-0.061534
presidente policia,12.000000,0.000024,0.000255,-0.878915
presidente forcas,45.000000,0.000090,0.000838,0.767845
presidente armadas,26.000000,0.000052,0.000513,0.726096
presidente pra,17.000000,0.000034,0.000350,-0.481546
presidente passado,18.000000,0.000036,0.000368,0.569093
presidente gente,48.000000,0.000096,0.000888,0.993840
presidente campanha,25.000000,0.000050,0.000495,0.564658
presidente voce,27.000000,0.000054,0.000530,0.447203
presidente forca,12.000000,0.000024,0.000255,-0.272235
presidente terroristas,12.000000,0.000024,0.000255,-0.465804
presidente onde,15.000000,0.000030,0.000312,-0.503252
presidente maior,17.000000,0.000034,0.000350,0.094199
presidente historia,35.000000,0.000070,0.000669,0.988947
presidente mundo,14.000000,0.000028,0.000293,-0.145645
presidente cerimonia,16.000000,0.000032,0.000331,0.255702
presidente invasao,13.000000,0.000026,0.000274,-0.329956
presidente costa,95.000000,0.000190,0.001627,2.070542
presidente executivo,18.000000,0.000036,0.000368,0.353384
presidente desde,15.000000,0.000030,0.000312,-0.606709
presidente chegou,15.000000,0.000030,0.000312,0.173553
presidente senado,55.000000,0.000110,0.001002,1.545219
presidente pois,28.000000,0.000056,0.000548,0.695844
presidente outro,15.000000,0.000030,0.000312,0.443930
presidente distrito,15.000000,0.000030,0.000312,-0.467119
presidente nada,16.000000,0.000032,0.000331,0.152120
presidente rio,11.000000,0.000022,0.000236,0.098458
presidente militares,36.000000,0.000072,0.000686,0.834393
presidente ministra,19.000000,0.000038,0.000387,0.155861
presidente semana,18.000000,0.000036,0.000368,0.483368
presidente mil,23.000000,0.000046,0.000459,0.142910
presidente invadiram,13.000000,0.000026,0.000274,-0.392319
bolsonaro governo,555.000000,0.001109,0.007547,-0.073964
bolsonaro brasil,906.000000,0.001811,0.011433,0.633667
bolsonaro florida,269.000000,0.000538,0.004047,1.988939
bolsonaro presidente,858.000000,0.001715,0.010921,0.470339
bolsonaro brasileiros,85.000000,0.000170,0.001475,0.215706
bolsonaro veja,161.000000,0.000322,0.002588,1.129110
