Number of pairs,25409.000000
Number of unique pairs,2270
Average pair frequency,11.193392
Pair entropy,7.063166

Pair,Frequency,Proportion,Entropy Term,Mutual Information
tributaria expresidente,4.000000,0.000157,0.001378,0.781722
tributaria bolsonaro,16.000000,0.000630,0.004641,0.266489
tributaria deputado,4.000000,0.000157,0.001378,0.566382
tributaria eduardo,3.000000,0.000118,0.001068,-0.309403
tributaria governador,4.000000,0.000157,0.001378,1.754340
tributaria tarcisio,6.000000,0.000236,0.001972,1.476047
tributaria governo,6.000000,0.000236,0.001972,1.260480
tributaria camara,20.000000,0.000787,0.005626,3.109353
tributaria parlamentar,3.000000,0.000118,0.001068,1.295299
tributaria lula,5.000000,0.000197,0.001679,0.976989
tributaria jair,3.000000,0.000118,0.001068,0.548499
tributaria segundo,3.000000,0.000118,0.001068,2.045142
tributaria deputados,12.000000,0.000472,0.003617,2.627941
tributaria semana,5.000000,0.000197,0.001679,2.555968
tributaria relacao,3.000000,0.000118,0.001068,2.096435
tributaria freitas,3.000000,0.000118,0.001068,1.862820
outros governo,7.000000,0.000275,0.002258,2.173375
outros sao,5.000000,0.000197,0.001679,1.739176
outros pessoas,4.000000,0.000157,0.001378,2.996258
semana bolsonaro,5.000000,0.000197,0.001679,-0.154725
semana sobre,5.000000,0.000197,0.001679,1.633348
semana sera,3.000000,0.000118,0.001068,2.296456
semana camara,3.000000,0.000118,0.001068,1.954170
semana jair,4.000000,0.000157,0.001378,1.578119
semana reforma,3.000000,0.000118,0.001068,1.733929
fazer pode,4.000000,0.000157,0.001378,2.256451
fazer tarcisio,5.000000,0.000197,0.001679,2.035663
fazer partido,10.000000,0.000394,0.003086,3.510686
fazer pgr,4.000000,0.000157,0.001378,2.415516
fazer outros,4.000000,0.000157,0.001378,3.091568
sistema pais,4.000000,0.000157,0.001378,1.836709
sistema vai,3.000000,0.000118,0.001068,1.112790
sistema tao,60.000000,0.002361,0.014283,4.896980
sistema faz,10.000000,0.000394,0.003086,3.673205
votos bolsonaro,3.000000,0.000118,0.001068,-0.522449
votos brasil,20.000000,0.000787,0.005626,3.276198
votos parlamentares,4.000000,0.000157,0.001378,3.304874
votos partido,20.000000,0.000787,0.005626,4.346934
votos reforma,5.000000,0.000197,0.001679,2.387856
votos fazer,10.000000,0.000394,0.003086,4.134153
casa bolsonaro,7.000000,0.000275,0.002258,0.233041
casa deputado,3.000000,0.000118,0.001068,1.071931
casa federal,3.000000,0.000118,0.001068,0.744453
casa eduardo,7.000000,0.000275,0.002258,1.331126
casa todo,14.000000,0.000551,0.004134,4.054322
alem bolsonaro,6.000000,0.000236,0.001972,-0.272508
alem ser,4.000000,0.000157,0.001378,1.457355
alem esquerda,3.000000,0.000118,0.001068,1.996352
alem ter,5.000000,0.000197,0.001679,2.364757
alem filho,3.000000,0.000118,0.001068,1.862820
alem jair,3.000000,0.000118,0.001068,0.990332
alem violencia,3.000000,0.000118,0.001068,2.332824
alem outros,4.000000,0.000157,0.001378,2.791464
alem processo,3.000000,0.000118,0.001068,2.016971
relacao expresidente,7.000000,0.000275,0.002258,2.134568
relacao fala,3.000000,0.000118,0.001068,1.915437
relacao parlamentar,5.000000,0.000197,0.001679,2.599356
relacao presidente,4.000000,0.000157,0.001378,1.989291
relacao vai,5.000000,0.000197,0.001679,2.155276
relacao afirmou,5.000000,0.000197,0.001679,2.879195
relacao jair,3.000000,0.000118,0.001068,1.341730
relacao reforma,5.000000,0.000197,0.001679,2.296048
relacao dois,3.000000,0.000118,0.001068,3.020694
relacao disse,3.000000,0.000118,0.001068,2.525998
relacao tributaria,4.000000,0.000157,0.001378,2.384117
nesta federal,4.000000,0.000157,0.001378,0.705738
nesta sera,5.000000,0.000197,0.001679,2.532179
nesta policia,5.000000,0.000197,0.001679,2.492173
nesta decisao,9.000000,0.000354,0.002814,3.070204
nesta conselho,3.000000,0.000118,0.001068,2.063026
nesta etica,3.000000,0.000118,0.001068,2.249612
nesta ministro,4.000000,0.000157,0.001378,1.442964
nesta segundafeira,33.000000,0.001299,0.008632,4.943773
paulo expresidente,6.000000,0.000236,0.001972,1.350640
paulo bolsonaro,7.000000,0.000275,0.002258,-0.396737
paulo tarcisio,24.000000,0.000945,0.006579,3.025795
paulo educacao,5.000000,0.000197,0.001679,1.577323
paulo pt,3.000000,0.000118,0.001068,1.770340
paulo partido,3.000000,0.000118,0.001068,1.728229
paulo anos,3.000000,0.000118,0.001068,1.717972
paulo ministro,3.000000,0.000118,0.001068,0.851901
paulo relacao,4.000000,0.000157,0.001378,2.547570
paulo freitas,21.000000,0.000826,0.005867,3.972184
freitas expresidente,3.000000,0.000118,0.001068,1.053655
freitas bolsonaro,8.000000,0.000315,0.002539,0.132957
freitas fala,11.000000,0.000433,0.003353,2.981105
freitas diz,6.000000,0.000236,0.001972,2.903613
freitas governador,5.000000,0.000197,0.001679,2.537099
freitas sobre,11.000000,0.000433,0.003353,2.239483
freitas sao,5.000000,0.000197,0.001679,1.540047
freitas neste,3.000000,0.000118,0.001068,1.945512
freitas afirmou,3.000000,0.000118,0.001068,2.134754
freitas jair,4.000000,0.000157,0.001378,1.395797
freitas reforma,6.000000,0.000236,0.001972,2.244755
freitas tributaria,5.000000,0.000197,0.001679,2.373646
freitas paulo,3.000000,0.000118,0.001068,2.026273
freitas sempre,10.000000,0.000394,0.003086,3.359780
sempre expresidente,5.000000,0.000197,0.001679,1.297852
sempre bolsonaro,21.000000,0.000826,0.005867,0.831410
sempre eduardo,7.000000,0.000275,0.002258,0.830882
sempre brasil,3.000000,0.000118,0.001068,0.787027
sempre educacao,4.000000,0.000157,0.001378,1.483714
sempre sera,17.000000,0.000669,0.004891,3.582107
sempre presidente,4.000000,0.000157,0.001378,1.489047
novo expresidente,3.000000,0.000118,0.001068,1.053655
novo bolsonaro,13.000000,0.000512,0.003877,0.618465
novo pf,4.000000,0.000157,0.001378,2.088945
novo policia,3.000000,0.000118,0.001068,2.074129
novo pgr,5.000000,0.000197,0.001679,2.456338
novo alem,3.000000,0.000118,0.001068,2.304653
novo depoimento,13.000000,0.000512,0.003877,4.214196
tao lula,20.000000,0.000787,0.005626,2.699755
tao esquerda,10.000000,0.000394,0.003086,3.094964
tao sendo,4.000000,0.000157,0.001378,2.793349
tao faz,10.000000,0.000394,0.003086,3.748106
processo expresidente,16.000000,0.000630,0.004641,2.439950
processo bolsonaro,7.000000,0.000275,0.002258,-0.288256
processo tambem,3.000000,0.000118,0.001068,1.400785
processo contra,6.000000,0.000236,0.001972,1.290437
processo investigacao,3.000000,0.000118,0.001068,1.640736
processo caso,11.000000,0.000433,0.003353,2.992204
processo jair,3.000000,0.000118,0.001068,0.820433
processo omissao,16.000000,0.000630,0.004641,3.991052
processo saude,3.000000,0.000118,0.001068,1.968769
processo conselho,19.000000,0.000748,0.005383,3.713952
processo etica,19.000000,0.000748,0.005383,3.900538
processo cpi,5.000000,0.000197,0.001679,2.971002
povo contra,4.000000,0.000157,0.001378,1.067293
povo alem,4.000000,0.000157,0.001378,2.486975
cassacao bolsonaro,36.000000,0.001417,0.009293,1.494860
cassacao durante,5.000000,0.000197,0.001679,1.744743
cassacao deputado,9.000000,0.000354,0.002814,1.794754
cassacao federal,5.000000,0.000197,0.001679,0.879489
cassacao eduardo,41.000000,0.001614,0.010374,2.722998
cassacao parlamentar,21.000000,0.000826,0.005867,3.658651
cassacao caso,5.000000,0.000197,0.001679,2.349255
cassacao filho,4.000000,0.000157,0.001378,2.126111
cassacao leia,4.000000,0.000157,0.001378,2.312010
cassacao mandato,25.000000,0.000984,0.006813,4.320482
cassacao comparar,4.000000,0.000157,0.001378,2.767072
faz bolsonaro,10.000000,0.000394,0.003086,0.700941
faz professores,4.000000,0.000157,0.001378,1.040056
faz esquerda,10.000000,0.000394,0.003086,3.662948
faz povo,3.000000,0.000118,0.001068,2.661916
faz silva,10.000000,0.000394,0.003086,4.073528
depoimento expresidente,8.000000,0.000315,0.002539,2.359907
depoimento bolsonaro,20.000000,0.000787,0.005626,1.374671
depoimento federal,7.000000,0.000275,0.002258,1.683558
depoimento sobre,4.000000,0.000157,0.001378,1.553305
depoimento pf,11.000000,0.000433,0.003353,3.425968
depoimento policia,7.000000,0.000275,0.002258,3.246850
depoimento caso,3.000000,0.000118,0.001068,2.306026
depoimento jair,5.000000,0.000197,0.001679,1.944363
depoimento mauro,6.000000,0.000236,0.001972,3.386938
depoimento nesta,4.000000,0.000157,0.001378,2.942759
depoimento cid,4.000000,0.000157,0.001378,3.153324
estado sao,8.000000,0.000315,0.002539,2.159582
estado apos,3.000000,0.000118,0.001068,1.779730
estado paulo,7.000000,0.000275,0.002258,3.023103
estado janeiro,3.000000,0.000118,0.001068,2.674247
senador bolsonaro,14.000000,0.000551,0.004134,0.826105
senador eduardo,3.000000,0.000118,0.001068,0.383744
senador pt,3.000000,0.000118,0.001068,2.300034
senador flavio,9.000000,0.000354,0.002814,3.239898
ha professor,15.000000,0.000590,0.004389,3.221716
ha doutrinador,15.000000,0.000590,0.004389,3.514818
ha crimes,6.000000,0.000236,0.001972,2.825300
ha anos,5.000000,0.000197,0.001679,2.758492
ha diferenca,15.000000,0.000590,0.004389,4.060045
desde bolsonaro,3.000000,0.000118,0.001068,-0.541498
desde governo,4.000000,0.000157,0.001378,1.721004
desde sao,4.000000,0.000157,0.001378,1.623278
desde lula,3.000000,0.000118,0.001068,1.332153
desde todos,4.000000,0.000157,0.001378,2.217985
desde presidente,3.000000,0.000118,0.001068,1.774368
desde dia,3.000000,0.000118,0.001068,2.648768
desde ano,6.000000,0.000236,0.001972,3.435944
ano bolsonaro,10.000000,0.000394,0.003086,0.370087
ano eduardo,3.000000,0.000118,0.001068,0.264199
ano governo,4.000000,0.000157,0.001378,1.428617
ano presidente,6.000000,0.000236,0.001972,2.175127
ano luiz,5.000000,0.000197,0.001679,3.253622
ano jair,7.000000,0.000275,0.002258,1.969399
ano janeiro,3.000000,0.000118,0.001068,2.538701
cid bolsonaro,4.000000,0.000157,0.001378,-0.442407
cid sobre,4.000000,0.000157,0.001378,1.345666
cid sera,4.000000,0.000157,0.001378,2.519600
cid deve,3.000000,0.000118,0.001068,2.791534
cid nesta,3.000000,0.000118,0.001068,2.447437
cid depoimento,6.000000,0.000236,0.001972,3.558789
cid desde,5.000000,0.000197,0.001679,3.357419
cid cpi,3.000000,0.000118,0.001068,2.865642
janeiro bolsonaro,5.000000,0.000197,0.001679,-0.234767
janeiro proarmas,3.000000,0.000118,0.001068,1.896106
janeiro brasilia,4.000000,0.000157,0.001378,1.890566
janeiro caso,4.000000,0.000157,0.001378,2.370564
janeiro mauro,3.000000,0.000118,0.001068,2.470648
silva brasil,10.000000,0.000394,0.003086,2.359907
silva pt,16.000000,0.000630,0.004641,3.942758
silva esquerda,10.000000,0.000394,0.003086,3.420386
silva jair,3.000000,0.000118,0.001068,1.210394
silva fazer,4.000000,0.000157,0.001378,2.994719
silva votos,10.000000,0.000394,0.003086,4.054110
r news,4.000000,0.000157,0.001378,3.196929
ministerio federal,4.000000,0.000157,0.001378,1.067853
ministerio saude,17.000000,0.000669,0.004891,4.260385
ministerio justica,14.000000,0.000551,0.004134,3.396892
cpi bolsonaro,5.000000,0.000197,0.001679,-0.011624
cpi eduardo,3.000000,0.000118,0.001068,0.575635
cpi pandemia,6.000000,0.000236,0.001972,2.776029
cpi atos,5.000000,0.000197,0.001679,3.424476
cpi janeiro,5.000000,0.000197,0.001679,3.360963
x bolsonaro,88.000000,0.003463,0.019622,2.222551
x traficantes,3.000000,0.000118,0.001068,0.720920
