Number of pairs,982579.000000
Number of unique pairs,24910
Average pair frequency,39.445163
Pair entropy,9.349716

Pair,Frequency,Proportion,Entropy Term,Mutual Information
video vez,25.000000,0.000025,0.000269,1.316861
video documento,10.000000,0.000010,0.000117,0.579018
video onde,14.000000,0.000014,0.000159,0.664176
video vai,19.000000,0.000019,0.000210,0.556838
video r,16.000000,0.000016,0.000180,-0.717806
video veja,26.000000,0.000026,0.000279,1.626548
video eleitoral,14.000000,0.000014,0.000159,0.585668
video dias,11.000000,0.000011,0.000128,0.340126
video alem,11.000000,0.000011,0.000128,0.619683
video pedido,11.000000,0.000011,0.000128,0.090075
video torres,15.000000,0.000015,0.000169,-0.467380
video resultado,41.000000,0.000042,0.000421,1.642776
video fala,37.000000,0.000038,0.000384,2.353212
video pede,17.000000,0.000017,0.000190,1.603122
video noticia,13.000000,0.000013,0.000149,1.348957
video primeira,25.000000,0.000025,0.000269,1.625531
video genocida,19.000000,0.000019,0.000210,2.195615
video cartao,27.000000,0.000027,0.000289,0.456308
video corporativo,16.000000,0.000016,0.000180,0.146253
video casa,13.000000,0.000013,0.000149,0.215137
video eleito,14.000000,0.000014,0.000159,1.644688
video ver,16.000000,0.000016,0.000180,1.436337
video pouco,10.000000,0.000010,0.000117,1.525051
video entrevista,13.000000,0.000013,0.000149,1.708825
video voce,10.000000,0.000010,0.000117,0.936216
video passe,21.000000,0.000021,0.000230,2.142935
video demonstrar,20.000000,0.000020,0.000220,2.110952
video vitoria,60.000000,0.000061,0.000593,3.097447
video quebra,10.000000,0.000010,0.000117,1.189028
video gastos,16.000000,0.000016,0.000180,0.067734
video dados,14.000000,0.000014,0.000159,1.122285
video possivel,12.000000,0.000012,0.000138,1.482972
video bomba,24.000000,0.000024,0.000259,2.310368
video mostra,39.000000,0.000040,0.000402,2.790145
video tercafeira,14.000000,0.000014,0.000159,1.277938
video gastou,14.000000,0.000014,0.000159,0.380061
eduardo bolsonaro,152.000000,0.000155,0.001357,1.445004
eduardo jair,12.000000,0.000012,0.000138,0.179688
eduardo saude,14.000000,0.000014,0.000159,2.812946
eduardo deve,15.000000,0.000015,0.000169,2.532586
eduardo expresidente,14.000000,0.000014,0.000159,0.367200
eduardo acesso,10.000000,0.000010,0.000117,2.661646
eduardo apos,15.000000,0.000015,0.000169,1.106323
eduardo link,10.000000,0.000010,0.000117,2.613570
eduardo frente,14.000000,0.000014,0.000159,2.188855
eduardo ontem,10.000000,0.000010,0.000117,2.384728
eduardo sigilo,10.000000,0.000010,0.000117,1.679479
eduardo flavio,25.000000,0.000025,0.000269,3.457065
eduardo carlos,16.000000,0.000016,0.000180,3.271626
eduardo nome,13.000000,0.000013,0.000149,2.799351
decreto lula,67.000000,0.000068,0.000654,0.816844
decreto bolsonaro,268.000000,0.000273,0.002238,0.993880
decreto pl,105.000000,0.000107,0.000977,2.225042
decreto jair,158.000000,0.000161,0.001405,1.739146
decreto golpista,28.000000,0.000028,0.000298,2.244288
decreto contra,11.000000,0.000011,0.000128,0.036511
decreto expresidente,52.000000,0.000053,0.000521,0.661156
decreto federal,81.000000,0.000082,0.000775,1.080139
decreto exministro,49.000000,0.000050,0.000494,1.775082
decreto defesa,143.000000,0.000146,0.001286,3.286057
decreto presidente,159.000000,0.000162,0.001413,2.175836
decreto janeiro,24.000000,0.000024,0.000259,1.266427
decreto policia,12.000000,0.000012,0.000138,0.247619
decreto durante,12.000000,0.000012,0.000138,0.347935
decreto golpe,55.000000,0.000056,0.000548,2.161469
decreto ser,27.000000,0.000027,0.000289,0.624480
decreto eleicoes,47.000000,0.000048,0.000476,2.191322
decreto eleicao,43.000000,0.000044,0.000439,2.453773
decreto estado,195.000000,0.000198,0.001692,2.976518
decreto seguranca,40.000000,0.000041,0.000412,1.394066
decreto luiz,23.000000,0.000023,0.000250,1.518509
decreto inacio,17.000000,0.000017,0.000190,1.312772
decreto republica,14.000000,0.000014,0.000159,0.530327
decreto sede,17.000000,0.000017,0.000190,1.940250
decreto pf,11.000000,0.000011,0.000128,1.020207
decreto publica,23.000000,0.000023,0.000250,1.224479
decreto tribunal,73.000000,0.000074,0.000706,1.946001
decreto mudar,36.000000,0.000037,0.000374,3.184574
decreto justica,21.000000,0.000021,0.000230,0.798874
decreto dia,13.000000,0.000013,0.000149,0.209437
decreto governo,10.000000,0.000010,0.000117,-0.701926
decreto ainda,11.000000,0.000011,0.000128,0.319779
decreto df,11.000000,0.000011,0.000128,0.491176
decreto distrito,13.000000,0.000013,0.000149,0.577336
decreto entao,107.000000,0.000109,0.000994,3.440975
decreto intervencao,78.000000,0.000079,0.000749,3.365359
decreto presidencial,38.000000,0.000039,0.000393,2.863254
decreto eleitoral,17.000000,0.000017,0.000190,1.282467
decreto anderson,40.000000,0.000041,0.000412,1.462701
decreto torres,32.000000,0.000033,0.000336,0.792949
decreto resultado,79.000000,0.000080,0.000758,2.801294
decreto cartao,12.000000,0.000012,0.000138,0.148020
decreto casa,55.000000,0.000056,0.000548,2.160163
decreto superior,54.000000,0.000055,0.000539,3.220393
decreto medida,10.000000,0.000010,0.000117,1.350394
decreto oficial,10.000000,0.000010,0.000117,1.826165
decreto tse,40.000000,0.000041,0.000412,2.616424
decreto objetivo,19.000000,0.000019,0.000210,2.237193
decreto encontrado,25.000000,0.000025,0.000269,2.953463
precisa bolsonaro,25.000000,0.000025,0.000269,-0.430618
precisa jair,10.000000,0.000010,0.000117,-0.073251
precisa sobre,20.000000,0.000020,0.000220,1.355544
precisa congresso,10.000000,0.000010,0.000117,1.140463
precisa pais,14.000000,0.000014,0.000159,1.432746
precisa tambem,12.000000,0.000012,0.000138,1.024616
precisa ser,118.000000,0.000120,0.001084,3.046941
precisa ter,12.000000,0.000012,0.000138,1.641050
precisa menos,13.000000,0.000013,0.000149,2.169928
precisa crimes,13.000000,0.000013,0.000149,2.513561
precisa nacional,10.000000,0.000010,0.000117,1.362102
precisa documento,11.000000,0.000011,0.000128,2.124584
precisa preso,19.000000,0.000019,0.000210,2.679711
secretario bolsonaro,25.000000,0.000025,0.000269,-0.791545
secretario brasilia,23.000000,0.000023,0.000250,0.515508
secretario federal,167.000000,0.000170,0.001475,2.390370
secretario exministro,22.000000,0.000022,0.000240,1.560990
secretario ataques,21.000000,0.000021,0.000230,1.905336
secretario tres,12.000000,0.000012,0.000138,0.815916
secretario poderes,12.000000,0.000012,0.000138,0.886925
secretario sao,12.000000,0.000012,0.000138,0.668169
secretario apos,21.000000,0.000021,0.000230,1.011250
secretario sido,13.000000,0.000013,0.000149,2.055385
secretario policia,22.000000,0.000022,0.000240,1.440441
secretario durante,24.000000,0.000024,0.000259,1.627769
secretario militar,15.000000,0.000015,0.000169,1.811165
secretario estado,19.000000,0.000019,0.000210,1.234644
secretario bem,14.000000,0.000014,0.000159,2.078269
secretario governador,25.000000,0.000025,0.000269,2.283312
secretario paulo,10.000000,0.000010,0.000117,1.564085
secretario seguranca,388.000000,0.000395,0.003095,4.252877
secretario publica,229.000000,0.000233,0.001949,4.109393
secretario ministro,27.000000,0.000027,0.000289,1.459458
secretario justica,28.000000,0.000028,0.000298,1.673242
secretario dia,34.000000,0.000035,0.000355,1.757534
secretario governo,21.000000,0.000021,0.000230,0.626697
secretario df,119.000000,0.000121,0.001092,3.459090
secretario distrito,162.000000,0.000165,0.001436,3.686669
secretario nacional,13.000000,0.000013,0.000149,1.263539
secretario anderson,59.000000,0.000060,0.000584,2.438045
secretario torres,52.000000,0.000053,0.000521,1.865142
secretario ataque,11.000000,0.000011,0.000128,2.247182
resultado lula,201.000000,0.000205,0.001738,1.671388
resultado pt,12.000000,0.000012,0.000138,0.355879
resultado bolsonaro,167.000000,0.000170,0.001475,0.276818
resultado jair,30.000000,0.000031,0.000317,-0.166321
resultado brasil,34.000000,0.000035,0.000355,0.132344
resultado deputados,11.000000,0.000011,0.000128,1.195266
resultado sobre,13.000000,0.000013,0.000149,-0.266920
resultado noticias,11.000000,0.000011,0.000128,0.550076
resultado congresso,20.000000,0.000020,0.000220,0.641929
resultado povo,13.000000,0.000013,0.000149,0.815025
resultado expresidente,22.000000,0.000022,0.000240,-0.443114
resultado atos,11.000000,0.000011,0.000128,-0.815607
resultado brasilia,12.000000,0.000012,0.000138,-0.965834
resultado federal,39.000000,0.000040,0.000402,0.105183
resultado exministro,31.000000,0.000032,0.000327,1.073180
resultado defesa,13.000000,0.000013,0.000149,0.644094
resultado presidente,89.000000,0.000091,0.000843,1.351500
resultado tambem,12.000000,0.000012,0.000138,-0.167066
resultado apos,14.000000,0.000014,0.000159,-0.224969
resultado policia,52.000000,0.000053,0.000521,1.469888
resultado acoes,12.000000,0.000012,0.000138,1.332736
resultado durante,14.000000,0.000014,0.000159,0.258018
resultado agora,15.000000,0.000015,0.000169,0.671822
resultado golpe,15.000000,0.000015,0.000169,0.618118
resultado ser,13.000000,0.000013,0.000149,-0.350476
resultado eleicoes,386.000000,0.000393,0.003081,4.052944
resultado eleicao,452.000000,0.000460,0.003535,4.562186
resultado estado,23.000000,0.000023,0.000250,0.594944
resultado pode,12.000000,0.000012,0.000138,0.721302
resultado deste,13.000000,0.000013,0.000149,1.373494
resultado pessoas,13.000000,0.000013,0.000149,0.330436
resultado apoiadores,12.000000,0.000012,0.000138,0.446612
resultado luiz,138.000000,0.000140,0.001246,3.066200
resultado inacio,131.000000,0.000133,0.001190,3.110688
resultado silva,83.000000,0.000084,0.000792,2.407047
resultado pf,13.000000,0.000013,0.000149,0.943192
resultado atual,13.000000,0.000013,0.000149,1.883784
resultado ministro,29.000000,0.000030,0.000308,0.700163
resultado justica,10.000000,0.000010,0.000117,-0.187132
resultado dia,11.000000,0.000011,0.000128,-0.201685
resultado politica,16.000000,0.000016,0.000180,0.685274
resultado palacio,14.000000,0.000014,0.000159,0.508774
resultado moraes,19.000000,0.000019,0.000210,0.457795
resultado diz,17.000000,0.000017,0.000190,0.919348
resultado governo,37.000000,0.000038,0.000384,0.362339
resultado segundo,17.000000,0.000017,0.000190,0.576328
resultado deu,17.000000,0.000017,0.000190,1.936420
resultado nacional,21.000000,0.000021,0.000230,0.912358
resultado vez,13.000000,0.000013,0.000149,0.921509
resultado documento,49.000000,0.000050,0.000494,2.426827
resultado leia,10.000000,0.000010,0.000117,0.793406
resultado vai,10.000000,0.000010,0.000117,0.173558
resultado disso,10.000000,0.000010,0.000117,1.546739
resultado invadiram,18.000000,0.000018,0.000200,1.836353
resultado presidencial,85.000000,0.000087,0.000809,3.424250
resultado eleitoral,43.000000,0.000044,0.000439,1.966385
resultado anderson,28.000000,0.000028,0.000298,0.861957
resultado torres,57.000000,0.000058,0.000566,1.126195
resultado decreto,16.000000,0.000016,0.000180,1.204435
resultado urnas,82.000000,0.000083,0.000784,3.676000
resultado primeira,16.000000,0.000016,0.000180,1.437818
resultado casa,49.000000,0.000050,0.000494,1.800582
resultado informacao,11.000000,0.000011,0.000128,0.847520
resultado passado,10.000000,0.000010,0.000117,1.112736
resultado medida,10.000000,0.000010,0.000117,1.106326
resultado ano,18.000000,0.000018,0.000200,1.115956
resultado vitoria,27.000000,0.000027,0.000289,2.557514
resultado encontrado,11.000000,0.000011,0.000128,1.888413
resultado busca,15.000000,0.000015,0.000169,1.927693
resultado minuta,15.000000,0.000015,0.000169,1.198871
urnas lula,24.000000,0.000024,0.000259,0.627640
urnas bolsonaro,65.000000,0.000066,0.000637,0.414715
urnas jair,11.000000,0.000011,0.000128,-0.088119
urnas congresso,19.000000,0.000019,0.000210,1.672139
urnas atos,14.000000,0.000014,0.000159,0.507058
urnas presidente,12.000000,0.000012,0.000138,0.429273
urnas agora,13.000000,0.000013,0.000149,1.610225
urnas ser,10.000000,0.000010,0.000117,0.468663
urnas stf,20.000000,0.000020,0.000220,1.242258
urnas eleicoes,11.000000,0.000011,0.000128,1.576505
urnas eleitoral,16.000000,0.000016,0.000180,2.059277
urnas vitoria,13.000000,0.000013,0.000149,2.908129
urnas tse,10.000000,0.000010,0.000117,2.067564
destruicao bolsonaro,45.000000,0.000046,0.000458,-0.045308
destruicao jair,15.000000,0.000015,0.000169,0.129737
destruicao congresso,15.000000,0.000015,0.000169,1.343451
destruicao pais,16.000000,0.000016,0.000180,1.363800
destruicao terroristas,35.000000,0.000036,0.000365,2.022499
destruicao contra,22.000000,0.000022,0.000240,1.474795
destruicao democracia,15.000000,0.000015,0.000169,1.243224
destruicao expresidente,11.000000,0.000011,0.000128,-0.147056
destruicao brasilia,71.000000,0.000072,0.000689,1.801144
destruicao federal,11.000000,0.000011,0.000128,-0.171279
destruicao sedes,25.000000,0.000025,0.000269,2.717770
destruicao tres,61.000000,0.000062,0.000601,2.600334
destruicao poderes,60.000000,0.000061,0.000593,2.654813
destruicao bolsonaristas,13.000000,0.000013,0.000149,1.350660
destruicao apos,13.000000,0.000013,0.000149,0.690127
destruicao terrorismo,12.000000,0.000012,0.000138,2.048974
destruicao stf,10.000000,0.000010,0.000117,0.456813
destruicao domingo,15.000000,0.000015,0.000169,0.944702
destruicao apoiadores,23.000000,0.000023,0.000250,2.086404
destruicao republica,14.000000,0.000014,0.000159,1.275463
destruicao direita,13.000000,0.000013,0.000149,2.229167
destruicao verdade,11.000000,0.000011,0.000128,2.228274
destruicao palacio,14.000000,0.000014,0.000159,1.497979
destruicao planalto,17.000000,0.000017,0.000190,1.711147
destruicao patrimonio,59.000000,0.000060,0.000584,4.538392
destruicao publico,33.000000,0.000034,0.000346,2.713091
destruicao df,11.000000,0.000011,0.000128,1.236313
destruicao flavio,10.000000,0.000010,0.000117,2.267680
destruicao publicos,30.000000,0.000031,0.000317,2.847905
destruicao praca,16.000000,0.000016,0.000180,2.487213
destruicao predios,48.000000,0.000049,0.000485,3.209840
chega bolsonaro,109.000000,0.000111,0.001010,1.191753
chega michelle,22.000000,0.000022,0.000240,2.739371
chega brasil,27.000000,0.000027,0.000289,1.243400
chega sobre,26.000000,0.000026,0.000279,1.767807
chega brasilia,18.000000,0.000018,0.000200,0.781211
chega federal,17.000000,0.000017,0.000190,0.616415
chega exministro,12.000000,0.000012,0.000138,1.465680
chega apos,12.000000,0.000012,0.000138,0.962460
chega policia,19.000000,0.000019,0.000210,1.804663
chega durante,15.000000,0.000015,0.000169,1.668591
chega quatro,15.000000,0.000015,0.000169,2.694212
chega anos,18.000000,0.000018,0.000200,1.627280
chega ser,13.000000,0.000013,0.000149,0.991104
chega acaba,78.000000,0.000079,0.000749,5.142287
chega vida,82.000000,0.000083,0.000784,4.784814
chega frente,15.000000,0.000015,0.000169,2.337128
chega r,39.000000,0.000040,0.000402,1.773321
chega preso,26.000000,0.000026,0.000279,3.143267
chega noticia,115.000000,0.000117,0.001060,5.129094
chega milhoes,14.000000,0.000014,0.000159,1.695934
exsecretario bolsonaro,24.000000,0.000024,0.000259,-0.979421
exsecretario eua,16.000000,0.000016,0.000180,1.309817
exsecretario estados,10.000000,0.000010,0.000117,0.665657
exsecretario atos,11.000000,0.000011,0.000128,-0.131906
exsecretario brasilia,11.000000,0.000011,0.000128,-0.369145
exsecretario federal,240.000000,0.000244,0.002032,2.605961
exsecretario exministro,82.000000,0.000083,0.000784,2.729613
exsecretario prisao,21.000000,0.000021,0.000230,1.353063
exsecretario governador,11.000000,0.000011,0.000128,1.315278
exsecretario seguranca,502.000000,0.000511,0.003872,4.363419
exsecretario publica,331.000000,0.000337,0.002694,4.330736
exsecretario supremo,11.000000,0.000011,0.000128,0.708896
exsecretario ministro,18.000000,0.000018,0.000200,0.906940
exsecretario justica,48.000000,0.000049,0.000485,2.065185
exsecretario df,251.000000,0.000255,0.002113,4.058367
exsecretario distrito,237.000000,0.000241,0.002009,3.920080
exsecretario anderson,262.000000,0.000267,0.002194,3.781798
exsecretario torres,179.000000,0.000182,0.001569,2.954231
exsecretario preso,27.000000,0.000027,0.000289,2.523128
investigacao bolsonaro,109.000000,0.000111,0.001010,0.269539
investigacao crime,12.000000,0.000012,0.000138,1.930758
investigacao jair,20.000000,0.000020,0.000220,-0.152419
investigacao brasil,26.000000,0.000026,0.000279,0.283446
investigacao sobre,139.000000,0.000141,0.001254,2.521971
investigacao outras,10.000000,0.000010,0.000117,1.858019
investigacao congresso,40.000000,0.000041,0.000412,1.754442
investigacao golpista,10.000000,0.000010,0.000117,1.389966
investigacao todos,17.000000,0.000017,0.000190,0.635100
investigacao terroristas,53.000000,0.000054,0.000530,1.867604
investigacao contra,68.000000,0.000069,0.000663,2.033421
investigacao expresidente,69.000000,0.000070,0.000672,1.119317
investigacao atos,117.000000,0.000119,0.001076,1.968038
investigacao brasilia,89.000000,0.000091,0.000843,1.457262
investigacao federal,15.000000,0.000015,0.000169,-0.430962
investigacao ataques,43.000000,0.000044,0.000439,2.210626
investigacao sedes,10.000000,0.000010,0.000117,1.231640
investigacao tres,24.000000,0.000024,0.000259,1.097675
investigacao poderes,12.000000,0.000012,0.000138,0.475537
investigacao presidente,12.000000,0.000012,0.000138,-0.232864
investigacao janeiro,12.000000,0.000012,0.000138,0.748578
investigacao golpistas,35.000000,0.000036,0.000365,1.591235
investigacao feito,32.000000,0.000033,0.000336,2.625403
investigacao policia,17.000000,0.000017,0.000190,0.771224
investigacao acoes,18.000000,0.000018,0.000200,2.157567
investigacao golpe,14.000000,0.000014,0.000159,0.968491
investigacao stf,40.000000,0.000041,0.000412,1.273269
investigacao prisao,18.000000,0.000018,0.000200,0.934578
investigacao antidemocraticos,16.000000,0.000016,0.000180,1.724523
investigacao republica,23.000000,0.000023,0.000250,1.202061
investigacao serao,36.000000,0.000037,0.000374,3.487074
investigacao pf,28.000000,0.000028,0.000298,2.129814
investigacao publica,16.000000,0.000016,0.000180,1.036872
investigacao decisao,10.000000,0.000010,0.000117,1.330409
investigacao supremo,15.000000,0.000015,0.000169,0.754716
investigacao tribunal,23.000000,0.000023,0.000250,0.966334
investigacao ministro,44.000000,0.000045,0.000448,1.536423
investigacao invasao,10.000000,0.000010,0.000117,0.711572
investigacao alexandre,13.000000,0.000013,0.000149,0.859067
investigacao moraes,22.000000,0.000022,0.000240,1.023764
investigacao vandalismo,11.000000,0.000011,0.000128,0.891773
investigacao brasileiro,10.000000,0.000010,0.000117,1.068348
investigacao governo,16.000000,0.000016,0.000180,-0.056624
investigacao ainda,11.000000,0.000011,0.000128,0.495077
investigacao crimes,12.000000,0.000012,0.000138,1.661203
investigacao responsaveis,14.000000,0.000014,0.000159,2.103036
investigacao parlamentares,18.000000,0.000018,0.000200,2.650196
investigacao invasoes,13.000000,0.000013,0.000149,1.981300
investigacao eleitoral,15.000000,0.000015,0.000169,1.332601
investigacao pedido,26.000000,0.000026,0.000279,1.628217
investigacao anderson,22.000000,0.000022,0.000240,1.040162
investigacao torres,18.000000,0.000018,0.000200,0.392882
investigacao outro,12.000000,0.000012,0.000138,2.078938
investigacao financiadores,44.000000,0.000045,0.000448,3.496004
investigacao nova,26.000000,0.000026,0.000279,2.655252
investigacao inquerito,27.000000,0.000027,0.000289,2.458507
investigacao superior,14.000000,0.000014,0.000159,2.045764
investigacao pgr,39.000000,0.000040,0.000402,2.897914
saiba bolsonaro,115.000000,0.000117,0.001060,0.938046
saiba jair,22.000000,0.000022,0.000240,0.557814
saiba brasil,13.000000,0.000013,0.000149,0.205222
saiba sobre,17.000000,0.000017,0.000190,1.035633
saiba noticias,16.000000,0.000016,0.000180,1.959059
saiba site,15.000000,0.000015,0.000169,2.896386
saiba sociais,10.000000,0.000010,0.000117,1.265413
saiba instagram,10.000000,0.000010,0.000117,2.437928
saiba expresidente,22.000000,0.000022,0.000240,0.591176
saiba brasilia,12.000000,0.000012,0.000138,0.068455
saiba urgente,12.000000,0.000012,0.000138,2.318156
saiba link,23.000000,0.000023,0.000250,3.218469
saiba politica,10.000000,0.000010,0.000117,1.249560
saiba torres,10.000000,0.000010,0.000117,0.420019
saiba foto,30.000000,0.000031,0.000317,3.212433
saiba cartao,19.000000,0.000019,0.000210,1.397773
fala lula,15.000000,0.000015,0.000169,-0.110777
fala bolsonaro,31.000000,0.000032,0.000327,-0.594099
fala brasil,10.000000,0.000010,0.000117,-0.278342
fala deputados,21.000000,0.000021,0.000230,2.654983
fala sobre,317.000000,0.000323,0.002594,3.740122
fala todos,12.000000,0.000012,0.000138,0.680516
fala expresidente,10.000000,0.000010,0.000117,-0.418482
fala brasilia,259.000000,0.000264,0.002172,2.919177
fala presidente,18.000000,0.000018,0.000200,0.566325
fala tambem,10.000000,0.000010,0.000117,0.463702
fala manifestacoes,22.000000,0.000022,0.000240,2.360506
fala luiz,11.000000,0.000011,0.000128,1.349932
fala inacio,11.000000,0.000011,0.000128,1.446475
fala verdade,15.000000,0.000015,0.000169,2.362313
fala vandalismo,200.000000,0.000204,0.001730,4.185918
fala camara,20.000000,0.000020,0.000220,3.067976
fala vez,246.000000,0.000250,0.002076,4.674980
fala neste,20.000000,0.000020,0.000220,2.261815
fala invasoes,35.000000,0.000036,0.000365,3.365422
fala deixa,11.000000,0.000011,0.000128,1.508062
fala primeira,246.000000,0.000250,0.002076,4.983651
fala ano,20.000000,0.000020,0.000220,2.034407
jornal pt,20.000000,0.000020,0.000220,1.335846
jornal bolsonaro,104.000000,0.000106,0.000969,0.272357
jornal news,19.000000,0.000019,0.000210,2.319845
jornal michelle,16.000000,0.000016,0.000180,1.548478
jornal jair,21.000000,0.000021,0.000230,-0.053854
jornal hospital,15.000000,0.000015,0.000169,1.141653
jornal brasil,66.000000,0.000067,0.000645,1.264779
jornal sobre,12.000000,0.000012,0.000138,0.122178
jornal noticias,50.000000,0.000051,0.000503,2.533345
jornal expresidente,16.000000,0.000016,0.000180,-0.292426
jornal exministro,10.000000,0.000010,0.000117,0.410919
jornal internado,14.000000,0.000014,0.000159,1.170458
jornal dores,10.000000,0.000010,0.000117,1.277850
jornal nesta,12.000000,0.000012,0.000138,0.754060
jornal segunda,10.000000,0.000010,0.000117,2.243376
jornal sao,25.000000,0.000025,0.000269,1.040525
jornal apos,10.000000,0.000010,0.000117,-0.092300
jornal ha,16.000000,0.000016,0.000180,1.282160
jornal marco,15.000000,0.000015,0.000169,2.588400
jornal stf,19.000000,0.000019,0.000210,0.578603
jornal eleicao,12.000000,0.000012,0.000138,1.402552
jornal estado,94.000000,0.000096,0.000885,2.471886
jornal link,11.000000,0.000011,0.000128,1.915722
jornal paulo,78.000000,0.000079,0.000749,3.256596
jornal informacoes,13.000000,0.000013,0.000149,1.347665
jornal politica,18.000000,0.000018,0.000200,1.272199
jornal segundo,23.000000,0.000023,0.000250,1.347750
jornal documento,12.000000,0.000012,0.000138,1.489055
jornal internacao,20.000000,0.000020,0.000220,2.532097
jornal globo,140.000000,0.000142,0.001262,4.409708
jornal acordo,10.000000,0.000010,0.000117,1.519552
jornal torres,10.000000,0.000010,0.000117,-0.145130
jornal fala,12.000000,0.000012,0.000138,1.954915
jornal informacao,54.000000,0.000055,0.000539,2.907750
jornal senado,19.000000,0.000019,0.000210,2.592886
jornal partir,12.000000,0.000012,0.000138,2.322208
jornal lista,20.000000,0.000020,0.000220,2.628031
jornal reportagem,16.000000,0.000016,0.000180,2.710269
jornal folha,85.000000,0.000087,0.000809,4.340753
foto lula,22.000000,0.000022,0.000240,0.048294
foto bolsonaro,137.000000,0.000139,0.001238,0.667974
foto michelle,10.000000,0.000010,0.000117,1.198501
foto jair,26.000000,0.000026,0.000279,0.279747
foto hospital,59.000000,0.000060,0.000584,2.631167
foto brasil,85.000000,0.000087,0.000809,1.637803
foto eua,17.000000,0.000017,0.000190,1.275908
foto redes,18.000000,0.000018,0.000200,1.437124
foto sociais,26.000000,0.000026,0.000279,1.775803
foto instagram,10.000000,0.000010,0.000117,1.992807
foto twitter,12.000000,0.000012,0.000138,2.098566
foto estados,13.000000,0.000013,0.000149,0.833489
foto unidos,10.000000,0.000010,0.000117,0.683602
foto expresidente,31.000000,0.000032,0.000327,0.488999
foto brasilia,14.000000,0.000014,0.000159,-0.222516
foto presidente,21.000000,0.000021,0.000230,0.496554
foto internado,19.000000,0.000019,0.000210,1.595867
foto orlando,18.000000,0.000018,0.000200,1.939306
foto sao,10.000000,0.000010,0.000117,0.244262
foto apos,17.000000,0.000017,0.000190,0.558355
foto stf,11.000000,0.000011,0.000128,0.152086
foto tarcisio,18.000000,0.000018,0.000200,2.929617
foto paulo,13.000000,0.000013,0.000149,1.584863
foto ministro,11.000000,0.000011,0.000128,0.319931
foto palacio,10.000000,0.000010,0.000117,0.761470
foto planalto,11.000000,0.000011,0.000128,0.875792
foto governo,15.000000,0.000015,0.000169,0.048639
foto globo,13.000000,0.000013,0.000149,2.153041
foto agencia,37.000000,0.000038,0.000384,3.292574
foto nome,14.000000,0.000014,0.000159,2.200328
foto lado,10.000000,0.000010,0.000117,2.243200
nova bolsonaro,23.000000,0.000023,0.000250,-0.915670
nova facada,10.000000,0.000010,0.000117,2.267262
nova brasil,11.000000,0.000011,0.000128,-0.206110
nova atos,10.000000,0.000010,0.000117,-0.120906
nova federal,25.000000,0.000025,0.000269,0.450509
nova presidente,49.000000,0.000050,0.000494,1.544695
nova tambem,20.000000,0.000020,0.000220,1.133771
nova gestao,18.000000,0.000018,0.000200,2.551862
nova ter,10.000000,0.000010,0.000117,1.057059
nova republica,15.000000,0.000015,0.000169,1.145263
nova dia,10.000000,0.000010,0.000117,0.493016
nova politica,18.000000,0.000018,0.000200,1.593069
nova governo,13.000000,0.000013,0.000149,0.106382
nova segundo,28.000000,0.000028,0.000298,1.865330
nova salario,16.000000,0.000016,0.000180,2.324114
nova acordo,11.000000,0.000011,0.000128,1.935732
nova regiao,29.000000,0.000030,0.000308,3.670299
nova minimo,15.000000,0.000015,0.000169,2.123750
ultima bolsonaro,22.000000,0.000022,0.000240,-0.673706
ultima expresidente,16.000000,0.000016,0.000180,0.314860
ultima federal,28.000000,0.000028,0.000298,0.850253
ultima segundafeira,19.000000,0.000019,0.000210,2.424480
ultima sido,17.000000,0.000017,0.000190,2.569322
ultima policia,17.000000,0.000017,0.000190,1.428285
ultima outros,43.000000,0.000044,0.000439,3.235903
ultima ter,15.000000,0.000015,0.000169,1.748939
ultima stf,21.000000,0.000021,0.000230,1.285972
ultima eleicao,10.000000,0.000010,0.000117,1.827516
ultima pf,27.000000,0.000027,0.000289,2.750507
ultima supremo,15.000000,0.000015,0.000169,1.411777
ultima tribunal,20.000000,0.000020,0.000220,1.483633
ultima ministro,33.000000,0.000034,0.000346,1.905802
ultima dia,10.000000,0.000010,0.000117,0.779432
ultima alexandre,18.000000,0.000018,0.000200,1.841550
ultima moraes,22.000000,0.000022,0.000240,1.680825
ultima segundo,11.000000,0.000011,0.000128,1.217437
ultima vai,17.000000,0.000017,0.000190,1.780613
ultima vezes,30.000000,0.000031,0.000317,3.263946
ultima investigar,16.000000,0.000016,0.000180,3.154570
ultima quintafeira,20.000000,0.000020,0.000220,3.294227
ultima tercafeira,126.000000,0.000128,0.001149,4.810163
ultima quartafeira,14.000000,0.000014,0.000159,3.069697
vezes bolsonaro,69.000000,0.000070,0.000672,-0.008526
vezes michelle,10.000000,0.000010,0.000117,1.207876
vezes facada,23.000000,0.000023,0.000250,2.908703
vezes sobre,15.000000,0.000015,0.000169,0.474724
vezes contra,11.000000,0.000011,0.000128,0.390986
vezes expresidente,13.000000,0.000013,0.000149,-0.370664
vezes presidente,16.000000,0.000016,0.000180,0.233995
vezes dores,41.000000,0.000042,0.000421,2.818239
vezes abdominais,35.000000,0.000036,0.000365,2.835951
vezes desde,40.000000,0.000041,0.000412,2.366567
vezes tambem,13.000000,0.000013,0.000149,0.511520
vezes apos,24.000000,0.000024,0.000259,0.912570
vezes durante,47.000000,0.000048,0.000476,2.067651
vezes quatro,14.000000,0.000014,0.000159,1.882182
vezes anos,16.000000,0.000016,0.000180,0.766460
