Number of pairs,760091.000000
Number of unique pairs,17869
Average pair frequency,42.536852
Pair entropy,8.913081

Pair,Frequency,Proportion,Entropy Term,Mutual Information
neste outubro,65.000000,0.000086,0.000801,1.702075
neste sobre,13.000000,0.000017,0.000188,-0.609420
neste votos,90.000000,0.000118,0.001071,0.635576
neste validos,38.000000,0.000050,0.000495,0.862722
neste levantamento,27.000000,0.000036,0.000364,1.258206
neste ultima,26.000000,0.000034,0.000352,1.707928
neste grande,14.000000,0.000018,0.000201,0.369666
neste estado,15.000000,0.000020,0.000214,0.258564
neste foto,14.000000,0.000018,0.000201,1.187532
neste vamos,40.000000,0.000053,0.000518,0.812919
neste palacio,10.000000,0.000013,0.000148,1.102682
neste eleicao,35.000000,0.000046,0.000460,0.777040
neste eleitores,33.000000,0.000043,0.000436,1.152736
neste todos,11.000000,0.000014,0.000161,-0.517306
neste vai,29.000000,0.000038,0.000388,0.389151
neste atual,50.000000,0.000066,0.000633,1.512323
neste pesquisas,11.000000,0.000014,0.000161,0.496547
neste chefe,39.000000,0.000051,0.000507,2.370877
neste ato,13.000000,0.000017,0.000188,1.343068
neste sera,11.000000,0.000014,0.000161,-0.098256
neste republica,35.000000,0.000046,0.000460,1.129222
neste acordo,10.000000,0.000013,0.000148,0.802578
neste candidatos,18.000000,0.000024,0.000252,0.794381
neste mandato,11.000000,0.000014,0.000161,0.863506
neste apuracao,14.000000,0.000018,0.000201,0.862229
neste eleito,11.000000,0.000014,0.000161,-0.344237
neste disputa,14.000000,0.000018,0.000201,0.750183
neste executivo,39.000000,0.000051,0.000507,2.532652
neste veja,14.000000,0.000018,0.000201,0.200780
neste sabado,285.000000,0.000375,0.002958,3.679397
neste partido,10.000000,0.000013,0.000148,0.487497
neste presidencia,15.000000,0.000020,0.000214,0.525237
neste vitoria,20.000000,0.000026,0.000277,0.474074
neste importante,10.000000,0.000013,0.000148,0.987372
neste venceu,11.000000,0.000014,0.000161,0.786987
neste feito,18.000000,0.000024,0.000252,1.560416
neste brasileiros,24.000000,0.000032,0.000327,1.355486
neste resultado,32.000000,0.000042,0.000424,1.191589
neste votacao,28.000000,0.000037,0.000376,1.279069
neste urnas,28.000000,0.000037,0.000376,0.685383
neste apuradas,14.000000,0.000018,0.000201,0.777040
ladrao lula,17.000000,0.000022,0.000239,-0.773584
ladrao presidente,11.000000,0.000014,0.000161,-0.910808
ladrao bolsonaro,39.000000,0.000051,0.000507,-0.628514
ladrao pt,67.000000,0.000088,0.000823,1.794741
ladrao brasil,35.000000,0.000046,0.000460,0.669531
ladrao mil,18.000000,0.000024,0.000252,2.015882
ladrao jair,10.000000,0.000013,0.000148,-0.488008
ladrao aqui,58.000000,0.000076,0.000723,3.175304
ladrao tse,32.000000,0.000042,0.000424,1.637548
ladrao turno,35.000000,0.000046,0.000460,1.173219
ladrao so,37.000000,0.000049,0.000483,2.413507
ladrao fraude,17.000000,0.000022,0.000239,3.094418
ladrao stf,13.000000,0.000017,0.000188,2.065348
fala lula,45.000000,0.000059,0.000576,0.159902
fala vez,12.000000,0.000016,0.000175,1.468740
fala debate,17.000000,0.000022,0.000239,1.225078
fala presidente,28.000000,0.000037,0.000376,-0.016462
fala bolsonaro,108.000000,0.000142,0.001259,0.350092
fala pt,13.000000,0.000017,0.000188,0.115035
fala contra,11.000000,0.000014,0.000161,0.413797
fala brasil,12.000000,0.000016,0.000175,-0.440874
fala verdade,11.000000,0.000014,0.000161,1.937725
fala jair,19.000000,0.000025,0.000265,0.113883
fala eleitoral,10.000000,0.000013,0.000148,0.270081
fala anos,10.000000,0.000013,0.000148,0.816657
fala governo,11.000000,0.000014,0.000161,0.595384
fala povo,11.000000,0.000014,0.000161,1.118770
fala apos,15.000000,0.000020,0.000214,1.260328
fala so,13.000000,0.000017,0.000188,1.327576
fala segundo,11.000000,0.000014,0.000161,0.121807
fala apenas,12.000000,0.000016,0.000175,1.993198
fala sobre,116.000000,0.000153,0.001341,2.818043
fala durante,13.000000,0.000017,0.000188,1.674333
fala nada,10.000000,0.000013,0.000148,2.211452
fala vitoria,15.000000,0.000020,0.000214,1.425214
relacao lula,39.000000,0.000051,0.000507,0.377904
relacao presidente,25.000000,0.000033,0.000340,0.231312
relacao bolsonaro,80.000000,0.000105,0.000964,0.411091
relacao jair,18.000000,0.000024,0.000252,0.420918
relacao candidato,11.000000,0.000014,0.000161,0.716049
relacao governo,17.000000,0.000022,0.000239,1.391805
relacao pesquisa,35.000000,0.000046,0.000460,2.157151
relacao primeiro,14.000000,0.000018,0.000201,1.693174
relacao turno,29.000000,0.000038,0.000388,1.306306
relacao roberto,10.000000,0.000013,0.000148,1.673981
relacao jefferson,10.000000,0.000013,0.000148,1.542064
relacao pl,12.000000,0.000016,0.000175,0.566908
relacao luiz,12.000000,0.000016,0.000175,1.292864
relacao segundo,19.000000,0.000025,0.000265,1.029454
relacao votos,14.000000,0.000018,0.000201,0.374749
relacao levantamento,22.000000,0.000029,0.000302,2.653337
relacao ultima,10.000000,0.000013,0.000148,2.352342
relacao diferenca,10.000000,0.000013,0.000148,2.406627
ta lula,38.000000,0.000050,0.000495,0.208828
ta presidente,11.000000,0.000014,0.000161,-0.732770
ta bolsonaro,68.000000,0.000089,0.000834,0.105471
ta tudo,14.000000,0.000018,0.000201,1.912030
ta brasil,22.000000,0.000029,0.000302,0.383264
ta jair,45.000000,0.000059,0.000576,1.194108
ta pra,25.000000,0.000033,0.000340,2.387423
ta dia,22.000000,0.000029,0.000302,1.324579
ta povo,15.000000,0.000020,0.000214,1.646927
ta so,12.000000,0.000016,0.000175,1.465535
ta ai,25.000000,0.000033,0.000340,3.654791
ta vamos,11.000000,0.000014,0.000161,0.978759
ta vai,12.000000,0.000016,0.000175,0.963586
ta hora,79.000000,0.000104,0.000953,4.262498
eleicao lula,282.000000,0.000371,0.002931,0.714786
eleicao vez,14.000000,0.000018,0.000201,0.342530
eleicao debate,16.000000,0.000021,0.000227,-0.115907
eleicao presidente,167.000000,0.000220,0.001851,0.488966
eleicao bolsonaro,359.000000,0.000472,0.003617,0.270922
eleicao pt,41.000000,0.000054,0.000530,-0.016703
eleicao contra,38.000000,0.000050,0.000495,0.373127
eleicao brasil,146.000000,0.000192,0.001644,0.777465
eleicao ministro,15.000000,0.000020,0.000214,0.260971
eleicao campanha,20.000000,0.000026,0.000277,-0.360625
eleicao jair,70.000000,0.000092,0.000856,0.137578
eleicao disse,13.000000,0.000017,0.000188,0.085134
eleicao eleitoral,12.000000,0.000016,0.000175,-0.827958
eleicao deste,22.000000,0.000029,0.000302,1.186054
eleicao pais,54.000000,0.000071,0.000679,0.848757
eleicao voto,47.000000,0.000062,0.000599,0.837055
eleicao ipec,29.000000,0.000038,0.000388,1.703860
eleicao anos,22.000000,0.000029,0.000302,0.324753
eleicao porque,10.000000,0.000013,0.000148,0.323183
eleicao voce,13.000000,0.000017,0.000188,-0.225236
eleicao pode,16.000000,0.000021,0.000227,0.493623
eleicao ter,12.000000,0.000016,0.000175,0.047861
eleicao nunca,18.000000,0.000024,0.000252,0.995449
eleicao pra,12.000000,0.000016,0.000175,0.155090
eleicao agora,19.000000,0.000025,0.000265,0.299491
eleicao eleicoes,20.000000,0.000026,0.000277,-0.391315
eleicao candidato,34.000000,0.000045,0.000448,0.203050
eleicao reeleicao,14.000000,0.000018,0.000201,-0.209597
eleicao carreata,10.000000,0.000013,0.000148,0.448966
eleicao apoio,10.000000,0.000013,0.000148,-0.277506
eleicao proximo,26.000000,0.000034,0.000352,1.524333
eleicao domingo,92.000000,0.000121,0.001092,1.415406
eleicao futuro,15.000000,0.000020,0.000214,0.895943
eleicao governador,29.000000,0.000038,0.000388,0.709462
eleicao tambem,14.000000,0.000018,0.000201,-0.149946
eleicao confira,13.000000,0.000017,0.000188,0.661393
eleicao historia,62.000000,0.000082,0.000768,2.246767
eleicao ano,17.000000,0.000022,0.000239,1.310360
eleicao maior,17.000000,0.000022,0.000239,0.857803
eleicao dois,27.000000,0.000036,0.000364,0.899088
eleicao governo,23.000000,0.000030,0.000315,0.052622
eleicao desde,21.000000,0.000028,0.000290,1.287268
eleicao dia,54.000000,0.000071,0.000679,0.724157
eleicao sao,26.000000,0.000034,0.000352,-0.067636
eleicao paulo,17.000000,0.000022,0.000239,0.138988
eleicao amanha,16.000000,0.000021,0.000227,0.909974
eleicao frente,13.000000,0.000017,0.000188,0.294881
eleicao tse,15.000000,0.000020,0.000214,-0.440461
eleicao mundo,15.000000,0.000020,0.000214,0.881913
eleicao bem,14.000000,0.000018,0.000201,0.247572
eleicao pesquisa,37.000000,0.000049,0.000483,0.571257
eleicao primeiro,24.000000,0.000032,0.000327,0.590706
eleicao turno,45.000000,0.000059,0.000576,0.104209
eleicao sempre,10.000000,0.000013,0.000148,0.512701
eleicao povo,16.000000,0.000021,0.000227,0.213102
eleicao federal,11.000000,0.000014,0.000161,-0.311164
eleicao pl,21.000000,0.000028,0.000290,-0.514940
eleicao afirmou,10.000000,0.000013,0.000148,0.471815
eleicao apos,22.000000,0.000029,0.000302,0.362959
eleicao acesse,13.000000,0.000017,0.000188,1.191019
eleicao politica,15.000000,0.000020,0.000214,0.214640
eleicao brasileira,16.000000,0.000021,0.000227,1.522849
eleicao mostra,13.000000,0.000017,0.000188,0.763892
eleicao leia,11.000000,0.000014,0.000161,0.461919
eleicao esquerda,13.000000,0.000017,0.000188,1.025463
eleicao ser,29.000000,0.000038,0.000388,0.337806
eleicao so,19.000000,0.000025,0.000265,0.426704
eleicao petista,25.000000,0.000033,0.000340,0.542350
eleicao expresidente,20.000000,0.000026,0.000277,0.436989
eleicao luiz,41.000000,0.000054,0.000530,0.880065
eleicao inacio,37.000000,0.000049,0.000483,0.751189
eleicao silva,22.000000,0.000029,0.000302,0.080788
eleicao segundo,63.000000,0.000083,0.000779,0.586686
eleicao ainda,16.000000,0.000021,0.000227,0.269692
eleicao globo,26.000000,0.000034,0.000352,0.672920
eleicao apenas,14.000000,0.000018,0.000201,0.866988
eleicao outubro,25.000000,0.000033,0.000340,0.705025
eleicao democracia,12.000000,0.000016,0.000175,0.404536
eleicao sobre,16.000000,0.000021,0.000227,-0.443319
eleicao informacoes,10.000000,0.000013,0.000148,0.986242
eleicao divulgada,13.000000,0.000017,0.000188,0.806038
eleicao nesta,19.000000,0.000025,0.000265,0.335631
eleicao votos,117.000000,0.000154,0.001351,0.856402
eleicao validos,65.000000,0.000086,0.000801,1.357984
eleicao levantamento,39.000000,0.000051,0.000507,1.584392
eleicao final,13.000000,0.000017,0.000188,0.538846
eleicao grande,13.000000,0.000017,0.000188,0.254019
eleicao estado,11.000000,0.000014,0.000161,-0.093129
eleicao vamos,24.000000,0.000032,0.000327,0.260555
eleicao neste,30.000000,0.000039,0.000400,0.622889
eleicao fala,11.000000,0.000014,0.000161,0.858409
eleicao presidencial,199.000000,0.000262,0.002159,3.508248
eleicao eleitores,14.000000,0.000018,0.000201,0.253747
eleicao diz,19.000000,0.000025,0.000265,0.537246
eleicao todos,15.000000,0.000020,0.000214,-0.248689
eleicao reta,10.000000,0.000013,0.000148,0.822564
eleicao vai,30.000000,0.000039,0.000400,0.381513
eleicao atual,25.000000,0.000033,0.000340,0.777637
eleicao fim,11.000000,0.000014,0.000161,0.990469
eleicao pesquisas,17.000000,0.000022,0.000239,0.890326
eleicao hoje,62.000000,0.000082,0.000768,1.306142
eleicao sera,35.000000,0.000046,0.000460,1.017659
eleicao republica,14.000000,0.000018,0.000201,0.171393
eleicao site,11.000000,0.000014,0.000161,0.997553
eleicao justica,11.000000,0.000014,0.000161,0.570212
eleicao ha,10.000000,0.000013,0.000148,0.410556
eleicao tarcisio,21.000000,0.000028,0.000290,0.389388
eleicao mandato,15.000000,0.000020,0.000214,1.132123
eleicao aponta,15.000000,0.000020,0.000214,1.275071
eleicao sido,10.000000,0.000013,0.000148,0.890464
eleicao eleito,14.000000,0.000018,0.000201,-0.144613
eleicao disputa,18.000000,0.000024,0.000252,0.959959
eleicao vitoria,24.000000,0.000032,0.000327,0.614857
eleicao importante,43.000000,0.000057,0.000553,2.404448
eleicao venceu,11.000000,0.000014,0.000161,0.745449
eleicao diferenca,12.000000,0.000016,0.000175,0.947484
eleicao nacional,10.000000,0.000013,0.000148,0.800919
eleicao resultado,17.000000,0.000022,0.000239,0.517528
eleicao forabolsonaro,10.000000,0.000013,0.000148,1.083617
eleicao urnas,29.000000,0.000038,0.000388,0.678936
eleicao datafolha,10.000000,0.000013,0.000148,0.754885
eleicao apuradas,17.000000,0.000022,0.000239,0.929657
presidencial lula,107.000000,0.000141,0.001248,0.780498
presidencial presidente,57.000000,0.000075,0.000712,0.448814
presidencial bolsonaro,117.000000,0.000154,0.001351,0.184564
presidencial pt,28.000000,0.000037,0.000376,0.636719
presidencial contra,23.000000,0.000030,0.000315,0.905825
presidencial brasil,24.000000,0.000032,0.000327,0.006703
presidencial jair,45.000000,0.000059,0.000576,0.730536
presidencial dias,12.000000,0.000016,0.000175,1.139711
presidencial pais,10.000000,0.000013,0.000148,0.197149
presidencial voto,10.000000,0.000013,0.000148,0.324283
presidencial ipec,10.000000,0.000013,0.000148,1.673940
presidencial eleicoes,23.000000,0.000030,0.000315,0.783237
presidencial candidato,13.000000,0.000017,0.000188,0.276429
presidencial reeleicao,13.000000,0.000017,0.000188,0.751085
presidencial domingo,18.000000,0.000024,0.000252,0.818780
presidencial pesquisa,15.000000,0.000020,0.000214,0.703179
presidencial turno,86.000000,0.000113,0.001028,1.786684
presidencial pl,24.000000,0.000032,0.000327,0.653382
presidencial apos,10.000000,0.000013,0.000148,0.609292
presidencial brasileira,12.000000,0.000016,0.000175,2.269957
presidencial mostra,16.000000,0.000021,0.000227,2.006322
presidencial antes,21.000000,0.000028,0.000290,2.060843
presidencial expresidente,28.000000,0.000037,0.000376,1.808252
presidencial luiz,35.000000,0.000046,0.000460,1.756631
presidencial inacio,23.000000,0.000030,0.000315,1.310556
presidencial silva,16.000000,0.000021,0.000227,0.797125
presidencial segundo,73.000000,0.000096,0.000888,1.768801
presidencial globo,66.000000,0.000087,0.000812,2.639269
presidencial divulgada,34.000000,0.000045,0.000448,2.802239
presidencial nesta,51.000000,0.000067,0.000645,2.357808
presidencial votos,54.000000,0.000071,0.000679,1.118003
presidencial validos,31.000000,0.000041,0.000412,1.652375
presidencial levantamento,11.000000,0.000014,0.000161,1.353516
presidencial neste,16.000000,0.000021,0.000227,1.029071
presidencial tv,30.000000,0.000039,0.000400,2.327213
presidencial feita,13.000000,0.000017,0.000188,2.495009
presidencial atual,12.000000,0.000016,0.000175,1.078458
presidencial sera,10.000000,0.000013,0.000148,0.799686
presidencial instituto,35.000000,0.000046,0.000460,2.754757
presidencial aponta,21.000000,0.000028,0.000290,2.646333
presidencial noite,11.000000,0.000014,0.000161,1.893199
presidencial janeiro,11.000000,0.000014,0.000161,1.558201
presidencial desta,13.000000,0.000017,0.000188,1.952833
presidencial nacional,11.000000,0.000014,0.000161,1.931019
presidencial sextafeira,25.000000,0.000033,0.000340,2.739234
presidencial urnas,14.000000,0.000018,0.000201,0.985487
presidencial apuradas,10.000000,0.000013,0.000148,1.433819
aparece lula,87.000000,0.000114,0.001039,0.934871
aparece video,39.000000,0.000051,0.000507,2.511374
aparece presidente,15.000000,0.000020,0.000214,-0.524894
aparece bolsonaro,110.000000,0.000145,0.001279,0.484165
aparece contra,37.000000,0.000049,0.000483,1.742543
aparece jair,29.000000,0.000038,0.000388,0.652463
aparece voto,53.000000,0.000070,0.000667,2.353284
aparece candidato,15.000000,0.000020,0.000214,0.780824
aparece assim,10.000000,0.000013,0.000148,1.867899
aparece dois,14.000000,0.000018,0.000201,1.638393
aparece sao,13.000000,0.000017,0.000188,0.635301
aparece frente,44.000000,0.000058,0.000565,2.910206
aparece tse,13.000000,0.000017,0.000188,0.812522
aparece pesquisa,48.000000,0.000063,0.000611,2.227624
aparece primeiro,12.000000,0.000016,0.000175,1.293643
aparece enquanto,28.000000,0.000037,0.000376,2.809096
aparece pl,14.000000,0.000018,0.000201,0.475679
aparece luiz,20.000000,0.000026,0.000277,1.558310
aparece inacio,17.000000,0.000022,0.000239,1.369569
aparece intencoes,64.000000,0.000084,0.000790,4.090382
aparece segundo,16.000000,0.000021,0.000227,0.612224
aparece brancos,24.000000,0.000032,0.000327,2.942157
aparece nulos,19.000000,0.000025,0.000265,2.629078
aparece ainda,11.000000,0.000014,0.000161,1.291083
aparece votos,77.000000,0.000101,0.000932,1.834118
aparece validos,45.000000,0.000059,0.000576,2.386344
aparece levantamento,25.000000,0.000033,0.000340,2.535790
aparece semana,12.000000,0.000016,0.000175,2.277611
aparece pontos,30.000000,0.000039,0.000400,2.657487
aparece feita,18.000000,0.000024,0.000252,3.181726
aparece sob,10.000000,0.000013,0.000148,2.400533
aparece quatro,22.000000,0.000029,0.000302,3.063364
margem lula,42.000000,0.000055,0.000542,-0.254361
margem bolsonaro,49.000000,0.000064,0.000622,-0.785489
margem jair,10.000000,0.000013,0.000148,-0.873241
margem dois,248.000000,0.000326,0.002619,4.051771
margem pesquisa,71.000000,0.000093,0.000867,2.158110
margem petista,17.000000,0.000022,0.000239,1.091779
margem menos,377.000000,0.000496,0.003774,4.566948
margem votos,30.000000,0.000039,0.000400,0.430517
margem levantamento,49.000000,0.000064,0.000622,2.747742
margem eleicao,23.000000,0.000030,0.000315,1.250738
margem erro,604.000000,0.000795,0.005672,5.453909
margem pontos,466.000000,0.000613,0.004535,4.939482
margem percentuais,398.000000,0.000524,0.003956,5.201455
margem hoje,12.000000,0.000016,0.000175,0.599005
margem segunda,14.000000,0.000018,0.000201,2.444260
erro lula,74.000000,0.000097,0.000899,0.312035
erro bolsonaro,68.000000,0.000089,0.000834,-0.457801
erro tribunal,12.000000,0.000016,0.000175,1.032919
erro ipec,11.000000,0.000014,0.000161,1.669551
erro pode,15.000000,0.000020,0.000214,1.364175
erro ter,10.000000,0.000013,0.000148,0.800630
erro votar,11.000000,0.000014,0.000161,0.653818
erro dois,249.000000,0.000328,0.002629,4.055795
erro pesquisa,118.000000,0.000155,0.001362,2.666114
erro mostra,11.000000,0.000014,0.000161,1.531929
erro segundo,26.000000,0.000034,0.000352,0.636739
erro menos,383.000000,0.000504,0.003826,4.582738
erro sistema,12.000000,0.000016,0.000175,2.232778
erro votos,29.000000,0.000038,0.000388,0.396615
erro levantamento,59.000000,0.000078,0.000735,2.933459
erro eleicao,29.000000,0.000038,0.000388,1.482540
erro pontos,467.000000,0.000614,0.004543,4.941626
erro percentuais,397.000000,0.000522,0.003947,5.198939
erro estao,10.000000,0.000013,0.000148,0.990713
erro hoje,23.000000,0.000030,0.000315,1.249593
erro segunda,14.000000,0.000018,0.000201,2.444260
pontos lula,117.000000,0.000154,0.001351,0.515106
pontos presidente,17.000000,0.000022,0.000239,-1.115762
pontos bolsonaro,102.000000,0.000134,0.001197,-0.307374
pontos pt,18.000000,0.000024,0.000252,-0.159851
pontos contra,11.000000,0.000014,0.000161,-0.186511
pontos brasil,10.000000,0.000013,0.000148,-1.223504
pontos campanha,14.000000,0.000018,0.000201,-0.037247
pontos jair,16.000000,0.000021,0.000227,-0.658276
pontos dias,10.000000,0.000013,0.000148,0.602652
pontos eleitoral,31.000000,0.000041,0.000412,0.801175
pontos tribunal,43.000000,0.000057,0.000553,2.054174
pontos ipec,40.000000,0.000053,0.000518,2.705497
pontos pode,11.000000,0.000014,0.000161,0.798982
pontos candidato,10.000000,0.000013,0.000148,-0.340673
pontos cidade,10.000000,0.000013,0.000148,1.052225
pontos votar,13.000000,0.000017,0.000188,0.565834
pontos assim,11.000000,0.000014,0.000161,1.247178
pontos dois,30.000000,0.000039,0.000400,1.684501
pontos dia,10.000000,0.000013,0.000148,-0.282189
pontos frente,40.000000,0.000053,0.000518,2.098864
pontos tse,38.000000,0.000050,0.000495,1.169127
pontos pessoas,13.000000,0.000017,0.000188,0.809638
pontos superior,31.000000,0.000041,0.000412,1.969731
pontos pesquisa,172.000000,0.000226,0.001899,2.787886
pontos turno,23.000000,0.000030,0.000315,0.113093
pontos enquanto,24.000000,0.000032,0.000327,1.938914
pontos mostra,17.000000,0.000022,0.000239,1.712209
pontos petista,38.000000,0.000050,0.000495,1.641113
pontos segundo,40.000000,0.000053,0.000518,0.812483
pontos ainda,19.000000,0.000025,0.000265,1.121595
pontos menos,353.000000,0.000464,0.003564,4.246132
pontos sobre,21.000000,0.000028,0.000290,0.508667
pontos votos,104.000000,0.000137,0.001217,1.418672
pontos validos,51.000000,0.000067,0.000645,1.795476
pontos levantamento,62.000000,0.000082,0.000768,2.728017
pontos eleicao,31.000000,0.000041,0.000412,1.294193
pontos percentuais,545.000000,0.000717,0.005192,5.260751
pontos eleitores,13.000000,0.000017,0.000188,0.859692
pontos atual,17.000000,0.000022,0.000239,1.072027
pontos pesquisas,13.000000,0.000017,0.000188,1.302115
pontos estao,16.000000,0.000021,0.000227,1.205678
pontos hoje,32.000000,0.000042,0.000424,1.324796
pontos instituto,11.000000,0.000014,0.000161,1.242566
pontos segunda,12.000000,0.000016,0.000175,2.035071
pontos vantagem,40.000000,0.000053,0.000518,3.052590
pontos desta,11.000000,0.000014,0.000161,1.431042
pontos diferenca,14.000000,0.000018,0.000201,1.781688
pontos datafolha,10.000000,0.000013,0.000148,1.434938
percentuais lula,60.000000,0.000079,0.000746,0.266982
percentuais presidente,17.000000,0.000022,0.000239,-0.696056
percentuais bolsonaro,63.000000,0.000083,0.000779,-0.369506
percentuais pt,17.000000,0.000022,0.000239,0.202697
percentuais eleitoral,46.000000,0.000061,0.000588,1.615536
percentuais tribunal,68.000000,0.000089,0.000834,2.932188
percentuais ipec,25.000000,0.000033,0.000340,2.655199
percentuais pode,10.000000,0.000013,0.000148,1.123378
percentuais eleicoes,15.000000,0.000020,0.000214,0.420762
percentuais votar,10.000000,0.000013,0.000148,0.723176
percentuais dois,18.000000,0.000024,0.000252,1.593382
percentuais sao,16.000000,0.000021,0.000227,0.546616
percentuais frente,13.000000,0.000017,0.000188,1.394640
percentuais tse,51.000000,0.000067,0.000645,1.883073
percentuais pessoas,18.000000,0.000024,0.000252,1.554767
percentuais superior,41.000000,0.000054,0.000530,2.669022
percentuais pesquisa,145.000000,0.000191,0.001634,3.036831
percentuais turno,12.000000,0.000016,0.000175,-0.117788
percentuais enquanto,24.000000,0.000032,0.000327,2.358620
percentuais mostra,27.000000,0.000036,0.000364,2.594539
percentuais leia,10.000000,0.000013,0.000148,1.466368
percentuais petista,34.000000,0.000045,0.000448,1.949594
percentuais segundo,38.000000,0.000050,0.000495,1.180896
percentuais outubro,18.000000,0.000024,0.000252,1.476280
percentuais menos,303.000000,0.000399,0.003120,4.513104
percentuais votos,90.000000,0.000118,0.001071,1.693797
percentuais validos,53.000000,0.000070,0.000667,2.253648
percentuais levantamento,60.000000,0.000079,0.000746,3.114934
percentuais atual,15.000000,0.000020,0.000214,1.366571
percentuais estao,16.000000,0.000021,0.000227,1.625385
percentuais sera,10.000000,0.000013,0.000148,0.864655
percentuais instituto,12.000000,0.000016,0.000175,1.749284
percentuais sob,10.000000,0.000013,0.000148,2.104208
percentuais segunda,11.000000,0.000014,0.000161,2.367766
eleitores lula,128.000000,0.000168,0.001463,0.359446
eleitores presidente,75.000000,0.000099,0.000910,0.122997
eleitores bolsonaro,175.000000,0.000230,0.001929,-0.013077
eleitores pt,26.000000,0.000034,0.000352,-0.037642
eleitores contra,11.000000,0.000014,0.000161,-0.432027
eleitores brasil,14.000000,0.000018,0.000201,-1.132547
eleitores ministro,10.000000,0.000013,0.000148,0.290043
eleitores jair,33.000000,0.000043,0.000436,-0.179873
eleitores nordeste,34.000000,0.000045,0.000448,1.985487
eleitores dias,49.000000,0.000064,0.000622,1.946371
eleitores eleitoral,10.000000,0.000013,0.000148,-0.575743
eleitores deste,19.000000,0.000025,0.000265,1.473988
eleitores pais,52.000000,0.000068,0.000656,1.245554
eleitores tribunal,11.000000,0.000014,0.000161,0.445354
eleitores voto,31.000000,0.000041,0.000412,0.855432
eleitores anos,11.000000,0.000014,0.000161,0.066143
eleitores agora,13.000000,0.000017,0.000188,0.354538
eleitores eleicoes,15.000000,0.000020,0.000214,-0.244461
eleitores candidato,28.000000,0.000037,0.000376,0.443431
eleitores domingo,51.000000,0.000067,0.000645,1.259980
eleitores governador,11.000000,0.000014,0.000161,0.174599
eleitores tambem,10.000000,0.000013,0.000148,-0.051882
eleitores votar,129.000000,0.000170,0.001473,2.615181
eleitores todo,48.000000,0.000063,0.000611,2.152460
eleitores novo,14.000000,0.000018,0.000201,0.976556
eleitores dia,17.000000,0.000022,0.000239,0.002924
eleitores sao,29.000000,0.000038,0.000388,0.476101
eleitores paulo,12.000000,0.000016,0.000175,0.225218
eleitores tse,33.000000,0.000043,0.000436,0.782533
eleitores pessoas,16.000000,0.000021,0.000227,0.771762
eleitores pesquisa,17.000000,0.000022,0.000239,0.228089
eleitores primeiro,24.000000,0.000032,0.000327,1.025243
eleitores turno,48.000000,0.000063,0.000611,0.603284
eleitores pl,14.000000,0.000018,0.000201,-0.485868
eleitores apos,13.000000,0.000017,0.000188,0.271403
eleitores decisao,12.000000,0.000016,0.000175,1.230827
eleitores leia,18.000000,0.000024,0.000252,1.388932
eleitores ser,10.000000,0.000013,0.000148,-0.292368
eleitores petista,16.000000,0.000021,0.000227,0.530600
eleitores expresidente,12.000000,0.000016,0.000175,0.360701
eleitores luiz,24.000000,0.000032,0.000327,0.779084
eleitores inacio,23.000000,0.000030,0.000315,0.710302
eleitores segundo,36.000000,0.000047,0.000472,0.461607
eleitores outros,10.000000,0.000013,0.000148,1.226927
eleitores ainda,27.000000,0.000036,0.000364,1.227477
eleitores vao,39.000000,0.000051,0.000507,2.907951
eleitores outubro,67.000000,0.000088,0.000823,2.125378
eleitores numero,11.000000,0.000014,0.000161,1.081833
eleitores sobre,17.000000,0.000022,0.000239,0.051842
eleitores votos,44.000000,0.000058,0.000565,0.312955
eleitores levantamento,16.000000,0.000021,0.000227,1.127956
eleitores estado,16.000000,0.000021,0.000227,0.716101
eleitores neste,53.000000,0.000070,0.000667,1.626520
eleitores margem,52.000000,0.000068,0.000656,2.501025
eleitores erro,44.000000,0.000058,0.000565,2.333970
eleitores pontos,29.000000,0.000038,0.000388,1.662038
eleitores todos,10.000000,0.000013,0.000148,-0.219618
eleitores indecisos,84.000000,0.000111,0.001007,3.484150
eleitores atual,13.000000,0.000017,0.000188,0.558248
eleitores estao,22.000000,0.000029,0.000302,1.278616
eleitores justica,47.000000,0.000062,0.000599,2.457001
eleitores candidatos,17.000000,0.000022,0.000239,1.130221
eleitores sob,25.000000,0.000033,0.000340,2.355276
eleitores eleito,13.000000,0.000017,0.000188,0.215816
eleitores vitoria,11.000000,0.000014,0.000161,0.269235
eleitores municipios,57.000000,0.000075,0.000712,3.369678
eleitores brasileiros,55.000000,0.000072,0.000690,2.577764
eleitores sextafeira,15.000000,0.000020,0.000214,1.628154
eleitores quintafeira,21.000000,0.000028,0.000290,2.076350
eleitores resultado,10.000000,0.000013,0.000148,0.421437
eleitores votacao,20.000000,0.000026,0.000277,1.335595
eleitores urnas,74.000000,0.000097,0.000899,2.050242
eleitores prf,11.000000,0.000014,0.000161,1.619162
diz lula,143.000000,0.000188,0.001614,0.448378
diz debate,18.000000,0.000024,0.000252,0.414530
diz video,18.000000,0.000024,0.000252,0.754754
diz presidente,90.000000,0.000118,0.001071,0.283436
diz bolsonaro,279.000000,0.000367,0.002903,0.431466
diz pt,24.000000,0.000032,0.000327,-0.139567
diz contra,10.000000,0.000013,0.000148,-0.549220
diz brasil,35.000000,0.000046,0.000460,-0.238139
diz quer,12.000000,0.000016,0.000175,0.946443
diz ministro,13.000000,0.000017,0.000188,0.530524
